Unnamed: 0,Santali,English,Hindi
58925842,"ᱵᱟᱝ ᱵᱮᱵᱚᱦᱟᱨᱚᱜ ᱫᱚᱞᱟᱱ ᱨᱮ ᱢᱟᱨᱮ ᱯᱤᱭᱟᱱᱳ ᱫᱚ ᱡᱩᱫᱟᱹᱱ, ᱵᱚᱛᱚᱨᱟᱱᱟᱜ ᱥᱮᱨᱮᱧᱮ ᱥᱟᱰᱮ ᱠᱮᱫᱟ ᱾","The old piano in the abandoned mansion played the strange, eerie music.","परित्यक्त हवेली में पुराने पियानो ने अजीब, भयानक संगीत बजाया।"
58935842,ᱫᱚᱥᱟᱨ ᱚᱲᱟᱜ ᱨᱮᱭᱟᱜ ᱟᱪᱠᱟ ᱟᱨ ᱵᱟᱝ ᱟᱥ ᱟᱱᱟᱜ ᱠᱤᱠᱭᱟᱹᱣ ᱤᱧ ᱵᱚᱛᱚᱨ ᱛᱮᱭ ᱛᱷᱟᱨ ᱛᱷᱟᱨᱟᱣ ᱚᱪᱚ ᱞᱤᱫᱤᱧᱼᱟ ᱾,The sudden and unexpected scream of the next room shook me in horror.,बगल के कमरे की अचानक और अप्रत्याशित चीख ने मुझे डर से कंपा दिया।
58945842,"ᱦᱚᱭ ᱨᱮ ᱵᱟᱝ ᱵᱮᱥ ᱟᱹᱭᱠᱟᱹᱣ, ᱯᱩᱥᱴᱟᱹᱣ ᱞᱮᱫᱟᱭ ᱡᱮ ᱠᱤᱪᱷᱤ ᱵᱚᱛᱚᱨᱟᱱᱟᱜ ᱵᱷᱩᱞ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾",The ominous feeling in the air made it clear that something was terribly wrong.,हवा में मौजूद अशुभ अहसास ने यह स्पष्ट कर दिया कि कुछ बहुत गलत था।
58955842,"ᱵᱟᱝ ᱟᱥ ᱟᱱᱟᱜ ᱠᱚᱞ ᱫᱚ ᱤᱧ ᱱᱚᱝᱠᱟᱱ ᱰᱚᱜᱚᱨᱼᱮ ᱮᱢᱟᱫᱤᱧᱟ, ᱡᱟᱦᱟᱸ ᱫᱚ ᱤᱧᱮ ᱵᱚᱛᱚᱨ ᱚᱪᱚ ᱞᱮᱫᱤᱧᱟ ᱾",The unexpected call gave me the news which frightened me.,अप्रत्याशित फोन कॉल ने मुझे वह खबर दी जिसने मुझे डरा दिया।
58965842,"ᱥᱮᱨᱢᱟ ᱨᱮ ᱯᱤᱪ ᱞᱮᱠᱟ ᱦᱮᱸᱫᱮ ᱨᱤᱢᱤᱞ ᱨᱮᱭᱟᱜ ᱟᱵᱷᱟᱥ ᱫᱚ ᱤᱧᱟᱜ ᱢᱮᱨᱩᱫᱚᱱᱰᱚ ᱨᱮ ᱦᱟᱥᱚᱭ ᱟᱹᱜᱩ ᱞᱮᱫᱟ, ᱢᱤᱫᱴᱟᱝ ᱦᱮᱡ ᱦᱤᱡᱩᱜ ᱠᱟᱱ ᱦᱚᱭᱼᱫᱟᱜ ᱨᱮᱭᱟᱜ ᱟᱜᱟᱢ ᱠᱷᱚᱵᱚᱨᱮ ᱮᱢᱚᱜᱼᱟ ᱾","The sight of pitch-black clouds looming in the sky sent shivers down my spine, foreshadowing an approaching tempest.","आसमान में छाए घने काले बादलों को देखकर मेरी रीढ़ में सिहरन दौड़ गई, जो आने वाले तूफान का संकेत दे रहे थे।"
58975842,ᱤᱥᱤᱱ ᱚᱲᱟᱜ ᱨᱮ ᱢᱤᱫᱴᱟᱝ ᱵᱤᱧᱼᱟᱜ ᱦᱤᱡᱩᱜ ᱫᱚ ᱟᱞᱮᱭᱟᱜ ᱜᱷᱟᱨᱚᱡᱽ ᱵᱚᱛᱚᱨ ᱨᱮᱭ ᱯᱟᱲᱟᱣ ᱠᱮᱫ ᱞᱮᱭᱟ ᱾,The sudden arrival of a snake in the kitchen sent our household into a panic.,रसोई में अचानक सांप के आ जाने से हमारे घर में अफरा-तफरी मच गई।
58985842,ᱩᱥᱩᱞ ᱯᱤᱸᱰᱟᱹ ᱠᱷᱚᱱ ᱟᱪᱠᱟ ᱢᱟᱸᱭᱟᱣᱟᱱ ᱨᱮᱭᱟᱜ ᱠᱤᱠᱭᱟᱹᱣ ᱯᱨᱮᱠᱠᱷᱟᱜᱨᱤᱦᱚ ᱨᱮᱱ ᱧᱮᱧᱮᱞᱤᱭᱟᱹ ᱠᱚ ᱥᱟᱦᱮᱸᱫ ᱵᱚᱱᱫᱚᱜ ᱵᱚᱛᱚᱨ ᱨᱮᱭ ᱯᱟᱲᱟᱣ ᱞᱮᱫ ᱠᱚᱣᱟ ᱾,"The sudden, blood-curdling scream from the stage left the theater audience in breathless terror.",मंच से अचानक आई रोंगटे खड़े कर देने वाली चीख ने थिएटर के दर्शकों को सांस रोक देने वाले आतंक में छोड़ दिया।
58995842,ᱯᱚᱨᱫᱟ ᱨᱮ ᱡᱟᱦᱟᱸ ᱵᱷᱩᱛᱟᱹᱦᱟ ᱨᱩᱯ ᱠᱚ ᱩᱫᱩᱜ ᱥᱚᱫᱚᱨ ᱞᱮᱱᱟ ᱚᱱᱟ ᱫᱚ ᱤᱧᱟᱜ ᱵᱤᱥᱤᱡᱟᱝ ᱮ ᱨᱮᱭᱟᱲ ᱩᱛᱟᱹᱨ ᱞᱮᱫ ᱛᱤᱧᱟ ᱾,The ghostly apparitions that appeared onscreen sent chills down my spine.,स्क्रीन पर दिखाई देने वाली भूतिया आकृतियों ने मेरी रीढ़ में सिहरन पैदा कर दी।
59005842,ᱠᱚᱢᱯᱤᱭᱩᱴᱟᱨ ᱥᱠᱨᱤᱱ ᱨᱮ ᱵᱟᱝ ᱟᱥ ᱟᱱᱟᱜ ᱥᱤᱥᱴᱮᱢ ᱵᱷᱩᱞ ᱨᱮᱭᱟᱜ ᱥᱟᱸᱫᱮᱥ ᱫᱚ ᱟᱢ ᱦᱚᱛᱮᱛᱮ ᱵᱚᱛᱚᱨ ᱨᱮᱭᱟᱜ ᱛᱚᱨᱚᱝᱜᱚᱭ ᱠᱩᱞ ᱟᱠᱟᱫᱟ ᱾,The unexpected system error message on the computer screen sent a wave of panic through you.,कंप्यूटर स्क्रीन पर अप्रत्याशित सिस्टम त्रुटि संदेश ने आपके भीतर घबराहट की एक लहर भेज दी।
59015842,ᱞᱮᱵ ᱨᱮ ᱧᱮᱞᱚᱜᱚᱜ ᱠᱟᱱ ᱵᱟᱝ ᱞᱟᱹᱭᱚᱜ ᱜᱷᱚᱴᱚᱱ ᱠᱚ ᱱᱚᱝᱠᱟᱱ ᱠᱩᱠᱞᱤᱭ ᱨᱟᱠᱟᱵ ᱞᱮᱫᱟ ᱡᱟᱦᱟᱸ ᱫᱚ ᱟᱞᱮ ᱵᱚᱛᱚᱨ ᱛᱮᱭ ᱯᱮᱨᱮᱡ ᱚᱪᱚ ᱞᱮᱫ ᱞᱮᱭᱟ ᱾,The unexplained phenomena observed in the lab raised questions that filled us with trepidation.,प्रयोगशाला में देखी गई अस्पष्टीकृत घटनाओं ने ऐसे सवाल खड़े किए जिन्होंने हमें घबराहट से भर दिया।
59025842,"ᱨᱤᱦᱤᱴ ᱪᱤᱱᱦᱟᱹᱠᱚ ᱡᱟᱦᱟᱸ ᱫᱚ ᱵᱟᱹᱲᱤᱡ ᱮ ᱩᱫᱩᱜ ᱥᱚᱫᱚᱨ ᱞᱮᱫᱟ, ᱚᱱᱟ ᱫᱚ ᱤᱧᱟᱹᱜ ᱢᱟᱲᱟᱝ ᱠᱷᱚᱱ ᱩᱭᱦᱟᱹᱨ ᱮ ᱫᱚᱦᱚ ᱠᱮᱫᱟ ᱾",The mysterious symptoms exhibited by the patient left us with a sense of foreboding.,मरीज द्वारा प्रदर्शित रहस्यमय लक्षणों ने हमें एक अपशकुन की भावना के साथ छोड़ दिया।
59035842,ᱟᱪᱠᱟᱜᱮ ᱧᱩᱛ ᱮᱥᱮᱫ ᱮᱱᱟ ᱟᱨ ᱤᱧᱨᱮ ᱵᱚᱛᱚᱨ ᱰᱷᱮᱨ ᱤᱫᱤᱭᱮᱱᱟ ᱾,"The sudden darkness enveloped me, and I felt a rising sense of panic.","अचानक अंधेरे ने मुझे घेर लिया, और मुझे घबराहट की बढ़ती भावना महसूस हुई।"
59045842,ᱟᱞᱮᱭᱟᱜ ᱫᱩᱣᱟᱹᱨ ᱯᱷᱮᱰ ᱨᱮ ᱢᱤᱫ ᱦᱚᱲ ᱵᱟᱝ ᱵᱟᱰᱟᱭ ᱠᱩᱠᱩᱞᱤᱡᱽ ᱫᱚᱦᱚ ᱚᱴᱚᱠᱟᱭ ᱨᱮᱭᱟᱜ ᱦᱟᱦᱟᱲᱟ ᱥᱟᱸᱫᱮᱥ ᱫᱚ ᱟᱞᱮᱭᱟᱜ ᱪᱤᱱᱛᱟᱹᱭ ᱵᱟᱲᱦᱟᱣ ᱞᱮᱫ ᱛᱟᱞᱮᱭᱟ ᱾,The cryptic messages left by an unknown sender on our doorstep fueled our anxiety.,हमारे दरवाजे पर एक अज्ञात प्रेषक द्वारा छोड़े गए रहस्यमय संदेशों ने हमारी चिंता को बढ़ा दिया।
59055842,"ᱵᱤᱨ ᱨᱮᱭᱟᱜ ᱟᱹᱰᱤ ᱱᱟᱯᱟᱭ, ᱵᱟᱝ ᱵᱚᱨᱱᱚᱱ ᱟᱱ ᱜᱷᱚᱴᱚᱱᱟᱠᱚ ᱫᱚ ᱟᱞᱮᱭᱟᱜ  ᱟᱹᱰᱤ ᱜᱟᱹᱦᱤᱨ ᱞᱮᱠᱟᱛᱮ ᱪᱤᱱᱛᱟᱹ ᱨᱮ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟᱭ ᱾","The eerie, inexplicable events in the forest left us deeply unsettled.","जंगल में अजीब, अकथनीय घटनाओं ने हमें गहराई से अशांत कर दिया।"
59065842,"ᱤᱧᱟᱹᱜ ᱩᱭᱦᱟᱹᱨ ᱵᱤᱨ ᱛᱮ ᱧᱤᱨ ᱟᱠᱟᱫᱟᱭ, ᱥᱟᱱᱟᱢ ᱞᱮᱠᱟᱱᱟᱜ ᱵᱚᱛᱚᱨᱟᱱ ᱦᱟᱞᱚᱛ ᱵᱮᱱᱟᱣ ᱟᱠᱟᱱᱟ ᱾","My imagination ran wild, conjuring up all sorts of terrifying scenarios.","मेरी कल्पना बेलगाम दौड़ने लगी, हर तरह के भयानक परिदृश्यों को गढ़ने लगी।"
59075842,ᱤᱧᱟᱹᱜ ᱛᱟᱭᱚᱢ ᱨᱮᱭᱟᱜ ᱥᱟᱸᱜᱮᱭᱟᱱ ᱢᱩᱫ ᱨᱮ ᱜᱳᱞᱢᱟᱞ   ᱟᱸᱡᱚᱢ ᱨᱮ ᱤᱧᱟᱹᱜ ᱢᱚᱱᱮ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱮᱲᱟᱣ ᱟᱠᱟᱱᱟ ᱾,My heart skipped a beat as I heard the rustling in the bushes behind me.,मेरे पीछे झाड़ियों में सरसराहट सुनकर मेरे दिल की धड़कन रुक गई।
59085842,"ᱚᱲᱟᱜ ᱨᱮ ᱥᱟᱸᱦᱮᱫ ᱵᱚᱱᱫᱚ ᱨᱮᱭᱟᱜ ᱧᱤᱨ ᱨᱮ ᱥᱟᱰᱮ ᱵᱟᱹᱲᱛᱤ ᱞᱮᱫᱟᱭ, ᱦᱤᱡᱩᱜ ᱠᱟᱱ ᱢᱤᱫᱴᱟᱝ ᱨᱮᱭᱟᱜ ᱟᱹᱭᱠᱟᱹᱣ ᱠᱟᱛᱮᱫ ᱤᱧ ᱫᱚ ᱟᱠᱚᱴ ᱞᱮᱫᱮᱭᱟᱹᱧ ᱾","The suffocating silence in the house magnified the sound of my racing heart, as a chilling sense of impending doom gripped me.","घर में दम घोंटने वाले सन्नाटे ने मेरे धड़कते दिल की आवाज को बढ़ा दिया, क्योंकि आने वाले विनाश की एक भयावह भावना ने मुझे जकड़ लिया था।"
59095842,"ᱵᱷᱤᱛᱨᱮ ᱠᱚᱝᱠᱟᱞ ᱨᱮᱭᱟᱜ ᱵᱟᱝ ᱛᱤᱸᱜᱩ ᱛᱷᱤᱨᱩᱜ ᱩᱢᱩᱞ ᱫᱚ ᱵᱷᱩᱛᱨᱮ ᱵᱤᱵᱷᱨᱚᱢ ᱮ ᱥᱤᱨᱡᱟᱹᱣᱚᱜᱼᱟ, ᱟᱨ ᱤᱧᱟᱜ ᱵᱚᱛᱚᱨ ᱮ ᱵᱟᱹᱲᱛᱤᱭᱟ ᱾  ᱾","The unsettling dance of shadows on the walls casts ghostly illusions, fueling my frightens.","दीवारों पर परछाइयों का अशांत नृत्य भूतिया भ्रम पैदा करता है, जिससे मेरा डर बढ़ जाता है।"
59105842,"ᱤᱧᱟᱹᱜ  ᱥᱟᱦᱮᱸᱫ ᱫᱚ ᱪᱮᱛᱟᱱ ᱜᱮᱭᱟ, ᱟᱹᱰᱤ ᱞᱚᱜᱚᱱ ᱯᱷᱚᱴᱮᱞ ᱚᱰᱳᱠ ᱦᱤᱡᱩᱜᱼᱟ, ᱟᱨ ᱤᱧᱟᱹᱜ ᱪᱤᱱᱛᱟᱹ ᱥᱟᱣ ᱮ ᱵᱮᱭᱢᱟᱹᱱᱤ ᱞᱮᱫᱟ ᱾","My breath comes out in shallow, rapid bursts, betraying my anxiety.","मेरी सांसें उथली, तेज गति से बाहर निकलती हैं, जो मेरी चिंता को उजागर करती हैं।"
59115842,"ᱤᱧ ᱟᱛᱮᱱ ᱟᱠᱟᱫᱟ, ᱦᱟᱱᱟᱫᱷᱟᱨᱮ ᱵᱤᱨ ᱨᱮ ᱡᱟᱦᱟᱱ ᱞᱟᱲᱟᱣᱱᱟ ᱨᱮᱭᱟᱜ ᱪᱤᱱᱦᱟᱹ ᱥᱟᱵ ᱟᱥᱛᱮ ᱾","I strain my ears, hoping to catch any sign of movement in the jungle beyond.",मैं आगे के जंगल में किसी भी हलचल के संकेत को पकड़ने की उम्मीद में अपने कान खड़े करता हूँ।
59125842,"ᱤᱧᱟᱹᱜ ᱛᱟᱲᱟᱢ ᱫᱚ ᱦᱩᱰᱩᱨ ᱞᱮᱠᱟ ᱢᱚᱱᱮ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ, ᱡᱟᱦᱟᱸ ᱫᱚ ᱚᱲᱟᱜ ᱨᱮᱭᱟᱜ ᱱᱤᱡᱷᱩᱢ ᱚᱠᱛᱚᱭ ᱵᱚᱱᱚᱫᱚᱞ ᱟᱠᱟᱫᱟ ᱾","My footsteps sound like thunder, breaking the eerie quiet of the house.","मेरे कदम बादलों की गड़गड़ाहट की तरह लगते हैं, जो घर के भयानक सन्नाटे को तोड़ते हैं।"
59135842,"ᱤᱧᱟᱹᱜ ᱦᱟᱨᱛᱟ ᱟᱹᱰᱤ ᱨᱮᱭᱟᱲ ᱟᱨ ᱠᱞᱟᱢᱤᱭ ᱟᱭᱠᱟᱹᱣ ᱮᱫᱟ, ᱵᱚᱛᱚᱨ ᱫᱚ ᱤᱧᱟᱹᱜ  ᱦᱚᱲᱢᱚ ᱨᱮᱭᱟᱜ ᱢᱤᱫᱴᱟᱝ ᱥᱚᱫᱚᱨ ᱠᱟᱱᱟ ᱾","My skin feels cold and clammy, a physical manifestation of my fear.","मेरी त्वचा ठंडी और चिपचिपी महसूस होती है, जो मेरे डर का एक शारीरिक प्रकटीकरण है।"
59145842,ᱤᱧ ᱤᱧᱟᱹᱜ ᱥᱟᱱᱟᱢ ᱪᱟᱞᱪᱚᱞᱚᱱ ᱧᱮᱞ ᱠᱟᱛᱮ ᱵᱟᱝ ᱧᱮᱞ ᱟᱠᱟᱱ ᱢᱮᱫ ᱨᱮᱭᱟᱜ ᱟᱱᱟᱹᱭᱠᱟᱹᱣ  ᱫᱚ ᱤᱧ ᱵᱟᱹᱧ ᱞᱟᱲᱟᱣ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ ᱾,I can't shake the feeling of unseen eyes watching my every move.,मैं अनदेखी आँखों द्वारा मेरी हर हरकत पर नज़र रखने की भावना को मन से निकाल नहीं पा रहा हूँ।
59155842,"ᱤᱧᱟᱹᱜ ᱚᱱᱢᱟᱱ ᱠᱚ ᱟᱹᱰᱤ ᱥᱚᱱᱛᱚᱨ ᱨᱮ ᱢᱮᱱᱟᱜ ᱟ, ᱡᱟᱦᱟᱸ ᱫᱚ ᱫᱟᱹᱵ ᱨᱮᱭᱟᱜ ᱠᱟᱹᱴᱤᱡ ᱪᱤᱱᱦᱟᱹ ᱢᱩᱫᱽᱨᱮ ᱫᱚᱦᱚ ᱢᱮᱱᱟᱜ ᱟ ᱾","My senses are on high alert, tuned into the slightest hint of danger.","मेरी इंद्रियां अत्यधिक सतर्क हैं, खतरे के जरा से संकेत पर भी ध्यान दे रही हैं।"
59165842,ᱥᱟᱹᱜᱤᱧ ᱨᱮ ᱡᱤᱭᱟᱹᱞᱤ ᱠᱚᱣᱟᱜ ᱵᱷᱩᱛᱟᱹᱦᱟ ᱟᱲᱟᱝ ᱤᱧᱟᱹᱜ ᱵᱷᱮᱜᱟᱨ ᱟᱨ ᱵᱚᱛᱚᱨ ᱨᱮᱭᱟᱜ ᱟᱹᱭᱠᱟᱹᱣ  ᱟᱹᱰᱤᱭ ᱵᱟᱹᱲᱛᱤᱭ ᱛᱤᱧᱟ ᱾,"The distant, haunting howls of animals intensify my feeling of isolation and dread.",जानवरों की दूर से आती डरावनी चीखें मेरे अलगाव और भय की भावना को और तीव्र कर देती हैं।
59175842,"ᱤᱧ ᱡᱟᱱᱞᱟ ᱵᱟᱨᱦᱮᱥᱮᱡ ᱠᱚᱭᱚᱠ ᱵᱟᱹᱧ ᱥᱟᱦᱚᱥᱟ, ᱧᱩᱛᱨᱮ ᱚᱠᱚᱭ ᱥᱟᱶ ᱤᱧ ᱧᱟᱯᱟᱢᱚᱜᱼᱟ ᱱᱤᱭᱟᱹ ᱩᱭᱦᱟᱹᱨ ᱛᱮ ᱤᱧ ᱢᱩᱫᱨᱮ ᱵᱚᱛᱚᱨ ᱜᱷᱮᱨᱣᱟᱜ ᱠᱟᱱᱟ ᱾","I dare not glance out of the window, dread coursing through me at the thought of what I might encounter in the darkness.","मैं खिड़की से बाहर झांकने की हिम्मत नहीं करता, अंधेरे में क्या मिल सकता है, इस विचार से ही मेरे भीतर डर दौड़ने लगता है।"
59185842,ᱵᱤᱨ ᱨᱮ ᱵᱚᱞᱚᱜ ᱨᱮᱭᱟᱜ ᱩᱭᱦᱟᱹᱨ ᱫᱚ ᱤᱧᱟᱹᱜ ᱵᱤᱥᱤᱡᱟᱝ ᱮ ᱨᱮᱭᱟᱲᱟ  ᱾,The thought of venturing into the jungle sends a chill down my spine.,जंगल में जाने का विचार ही मेरी रीढ़ में सिहरन पैदा कर देता है।
59195842,ᱩᱢᱩᱞᱠᱚ ᱫᱚ ᱩᱱᱠᱚᱣᱟᱜ ᱢᱤᱫᱴᱟᱝ ᱵᱟᱹᱲᱤᱡ ᱡᱤᱭᱚᱱᱮ ᱦᱟᱛᱟᱣᱟ ᱟᱨ ᱵᱚᱱᱚᱫᱚᱞᱚᱜᱼᱟ ᱢᱮᱱᱛᱮ ᱢᱚᱱᱮ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱾,"The shadows seem to morph and shift, taking on a sinister life of their own.","परछाइयाँ रूप बदलती और खिसकती हुई प्रतीत होती हैं, जो अपना ही एक भयावह जीवन ले लेती हैं।"
59205842,"ᱤᱧᱟᱜ ᱠᱚᱞᱯᱚᱱᱟ ᱫᱚ ᱥᱟᱸᱭᱟᱫᱟᱛᱮ ᱪᱟᱞᱟᱜᱼᱟ, ᱵᱟᱹᱲᱤᱡ ᱦᱟᱞᱚᱛᱨᱮ ᱡᱚᱛᱚ ᱞᱮᱠᱟᱱ ᱦᱚᱨᱟ ᱨᱮᱭᱟᱜ ᱟᱯ ᱠᱚᱱᱡᱟᱨᱱᱤᱝ ᱾᱾","My imagination runs wild, conjuring up all manner of terrifying scenarios.","मेरी कल्पना बेलगाम दौड़ती है, हर तरह के भयानक परिदृश्यों की रचना करती है।"
59215842,"ᱚᱲᱟᱜ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱜᱟᱲ ᱞᱮᱠᱟ ᱢᱚᱱᱮ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ, ᱵᱟᱦᱨᱮ ᱨᱮᱭᱟᱜ ᱵᱟᱝ ᱵᱟᱰᱟᱭᱟᱱ ᱵᱚᱛᱚᱨ ᱠᱷᱚᱱ ᱮ ᱵᱟᱧᱪᱟᱣᱤᱧ ᱠᱟᱱᱟ ᱾","The house feels like a fortress, protecting me from the unknown terrors outside.","घर एक किले जैसा लगता है, जो मुझे बाहर के अज्ञात खतरों से बचाता है।"
59225842,"ᱦᱟᱫᱟᱲ ᱦᱚᱭᱛᱮ ᱡᱟᱱᱞᱟᱠᱚ ᱛᱷᱟᱨᱛᱷᱟᱨᱟᱜᱼᱟ, ᱟᱨ ᱤᱧᱟᱜ ᱥᱱᱟᱭᱩ ᱫᱚ ᱢᱩᱪᱟᱹᱫᱨᱮᱭ ᱛᱷᱟᱯᱚᱱᱟ ᱾","Every gust of wind rattles the windows, setting my nerves on edge.","हवा का हर झोंका खिड़कियों को खड़खड़ाता है, जिससे मेरी नसें तन जाती हैं।"
59235842,"ᱫᱚᱢᱚᱱᱠᱟᱹᱨᱤ ᱥᱟᱹᱱᱛᱤ ᱵᱟᱝ ᱢᱩᱪᱟᱹᱫᱚᱜ ᱞᱮᱠᱟ ᱯᱟᱥᱱᱟᱣ ᱟᱠᱟᱱ ᱞᱮᱠᱟ ᱢᱚᱱᱮ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ, ᱥᱟᱹᱱᱛᱤ ᱨᱮᱭᱟᱜ ᱵᱟᱝ ᱢᱩᱪᱟᱹᱫᱚᱜ ᱞᱮᱠᱟᱱ ᱱᱤᱥᱩᱱ ᱾","The oppressive stillness seems to stretch on endlessly, a never-ending void of quiet.","दमनकारी सन्नाटा अंतहीन रूप से खिंचता हुआ प्रतीत होता है, शांति का एक कभी न खत्म होने वाला शून्य।"
59245842,ᱢᱤᱫᱴᱟᱝ ᱥᱟᱺᱜᱤᱧ ᱨᱮᱭᱟᱜ ᱪᱟᱸᱜᱟ ᱨᱮ ᱜᱳᱞᱢᱟᱞ ᱠᱟᱛᱮ ᱠᱷᱟᱫᱟᱱ ᱨᱮᱭᱟᱜ ᱵᱚᱛᱚᱨ ᱨᱮ ᱪᱟᱞᱟᱣ ᱞᱮᱱᱟᱭ ᱾,The creaking of a distant branch sends me into a momentary panic.,दूर की किसी टहनी के चरमराने से मैं क्षण भर के लिए घबरा जाता हूँ।
59255842,"ᱱᱚᱣᱟ ᱛᱷᱤᱨᱼᱱᱤᱥᱩᱱ ᱤᱧᱟᱹᱜ ᱥᱟᱦᱮᱫ ᱨᱮᱭᱟᱜ ᱥᱟᱰᱮᱭ ᱵᱟᱹᱲᱛᱤᱭᱟ, ᱡᱟᱦᱟᱸᱫᱚ ᱤᱧᱟᱹᱜ ᱠᱚᱢᱡᱩᱨᱤ ᱞᱮᱛᱟᱲᱮ ᱫᱤᱥᱟᱹ ᱟᱹᱧᱟ ᱾","The silence amplifies the sound of my own breathing, a constant reminder of my vulnerability.","सन्नाटा मेरी अपनी सांसों की आवाज को बढ़ा देता है, जो मेरी भेद्यता की लगातार याद दिलाता है।"
59265842,"ᱤᱧᱟᱹᱜ ᱡᱟᱸᱜᱟ ᱨᱮᱭᱟᱜ ᱥᱟᱰᱮ ᱡᱳᱨᱛᱮ ᱨᱟᱣᱟᱜᱼᱟ, ᱥᱟᱰᱮ ᱵᱷᱤᱛᱨᱮ ᱛᱟᱹᱠᱤᱡᱚᱜᱼᱟ ᱟᱨ ᱡᱟᱭᱜᱟ ᱵᱚᱛᱚᱨᱛᱮᱭ ᱯᱮᱨᱮᱡ ᱩᱛᱟᱹᱨᱟ ᱾","My footsteps echo loudly, the sound bouncing off the walls, filling the space with dread.","मेरे कदमों की आवाज जोर से गूँजती है, आवाज दीवारों से टकराती है, जिससे जगह भय से भर जाती है।"
59275842,ᱯᱚᱞᱚᱢᱚᱜ ᱥᱟᱱᱟᱢ ᱰᱚᱸᱰᱮᱠ ᱤᱧᱟᱹᱜ ᱟᱹᱠᱩᱛ ᱟᱨᱦᱚᱸ ᱡᱮᱞᱮᱧᱮ ᱚᱨᱮᱜ ᱞᱮᱠᱟ ᱢᱚᱱᱮ ᱦᱩᱭᱩᱜᱼᱟ ᱾,"Every passing moment seems to stretch on endlessly, prolonging my unease.","बीतता हुआ हर पल अंतहीन रूप से खिंचता हुआ प्रतीत होता है, जिससे मेरी बेचैनी लंबी हो जाती है।"
59285842,"ᱮᱥᱠᱟᱨ ᱛᱟᱦᱮᱸᱱ ᱫᱚ ᱥᱟᱸᱦᱮᱫ ᱵᱚᱱᱫᱚᱜ ᱞᱮᱠᱟᱭ ᱟᱹᱭᱠᱟᱹᱣ ᱚᱪᱚᱭᱟ, ᱵᱷᱮᱜᱟᱨ ᱨᱮᱭᱟᱜ ᱵᱷᱟᱨ ᱫᱚ ᱤᱧ ᱪᱮᱛᱟᱱ ᱨᱮ ᱞᱚᱴᱚᱢᱚᱜᱼᱟ ᱾","The solitude feels suffocating, the weight of isolation bearing down on me.","एकांत दमघोंटू लगता है, अलगाव का बोझ मुझ पर भारी पड़ता है।"
59295842,"ᱧᱩᱛᱟᱹᱛ ᱫᱚ ᱢᱤᱫ ᱟᱸᱴᱠᱟᱨᱚᱜ ᱞᱮᱠᱟᱱ ᱛᱷᱤᱛ ᱠᱟᱱᱟ, ᱡᱟᱦᱟᱸᱫᱚ ᱤᱧ ᱵᱮᱲᱦᱟᱭ ᱛᱮᱭᱟᱜ ᱯᱩᱞᱥᱩ ᱢᱟᱨᱥᱟᱞᱮ ᱩᱫ ᱮᱫᱟ ᱾","The darkness is a tangible presence, swallowing up the feeble light around me.","अंधेरा एक मूर्त उपस्थिति है, जो मेरे चारों ओर के कमजोर प्रकाश को निगल रहा है।"
59305842,"ᱱᱤᱥᱩᱱᱫᱚ ᱤᱧᱮ ᱫᱟᱯᱟᱞ ᱮᱥᱮᱫᱤᱧᱟ, ᱤᱧᱟᱜ ᱥᱚᱝᱵᱮᱫᱚᱱᱠᱚᱭ ᱫᱟᱵᱽᱲᱟᱣᱟ ᱟᱨ ᱤᱧᱟᱹᱜ ᱵᱚᱛᱚᱨ ᱨᱮ ᱵᱟᱹᱲᱛᱤᱭᱟ  ᱾","The silence blankets me, smothering my senses and deepening my terror.","सन्नाटा मुझे ढक लेता है, मेरी इंद्रियों का दम घोंटता है और मेरे आतंक को गहरा करता है।"
59315842,ᱤᱧ ᱱᱚᱣᱟ ᱮᱴᱟᱜ ᱦᱚᱭᱦᱤᱥᱤᱫ ᱨᱮ ᱟᱯᱱᱟᱨ ᱨᱮᱭᱟᱜ ᱡᱟᱦᱟᱱ ᱡᱷᱟᱞᱟᱠ ᱛᱚᱞᱟᱥᱨᱮ ᱦᱟᱱᱛᱮᱼᱱᱟᱛᱮᱭ ᱞᱟᱴᱷᱟ ᱜᱚᱫᱚᱜᱼᱟ ᱾,"I clutch onto my surroundings, seeking any semblance of familiarity in this alien environment.",मैं इस अनजाने वातावरण में किसी भी प्रकार की परिचितता की तलाश में अपने परिवेश को थामे रहता हूँ।
