Unnamed: 0,Santali,English,Hindi
475842,ᱩᱱᱤ ᱫᱚ ᱡᱚᱦᱚᱨᱞᱟᱞ ᱱᱮᱦᱮᱨᱩ ᱡᱮᱜᱮᱫᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱟᱨ ᱫᱤᱞᱞᱤ ᱡᱮᱜᱮᱫᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮᱭ ᱯᱟᱲᱦᱟᱣ ᱟᱠᱟᱱᱟ ᱾,He studied at Jawaharlal Nehru University and Delhi University.,उन्होंने जवाहरलाल नेहरू विश्वविद्यालय और दिल्ली विश्वविद्यालय से पढ़ाई की।
485842,ᱰᱤᱡᱤᱴᱟᱞ ᱟᱨᱴ ᱫᱚ ᱱᱟᱣᱟᱱ ᱢᱤᱰᱤᱭᱟ ᱵᱤᱨᱤᱫ ᱨᱮᱭᱟᱜ ᱢᱚᱫᱴᱟᱝ ᱦᱟᱹᱴᱤᱧ ᱾,Digital art is a part of new media art.,डिजिटल आर्ट नए मीडिया आर्ट का एक हिस्सा है।
495842,᱑᱙᱕᱑ ᱥᱟᱞ ᱨᱮ ᱑᱘ ᱡᱩᱞᱟᱭ ᱨᱮ ᱱᱚᱶᱟ ᱛᱷᱤᱭᱮᱴᱟᱨ ᱫᱚ ᱟᱡᱟᱜ ᱟᱥᱚᱞ ᱩᱭᱦᱟᱹᱨ ᱨᱟᱯᱟᱜ ᱜᱷᱚᱴᱚᱱ ᱨᱮᱭ ᱟᱫ ᱟᱠᱟᱫᱟ ᱾,"The theatre lost its original building to a fire on July 18, 1951.",18 जुलाई 1951 को आग लगने से थिएटर की मूल इमारत नष्ट हो गई थी।
505842,ᱱᱚᱶᱟ ᱫᱚ ᱑᱙᱗᱙ ᱥᱟᱞ ᱨᱮ ᱵᱮᱱᱟᱣ ᱞᱮᱱᱟ ᱟᱨ ᱑᱙᱘᱓ ᱥᱟᱞ ᱨᱮ ᱠᱷᱩᱞᱟᱹᱣ ᱦᱩᱭ ᱞᱮᱱᱟ ᱾,It was built in 1979 and opened in 1983.,यह 1979 में बनाया गया था और 1983 में खोला गया था।
515842,ᱱᱚᱶᱟ ᱫᱚ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱑ ᱟᱱᱟᱜ ᱥᱚᱛᱟᱵᱫᱤ ᱨᱮᱭᱟᱜ ᱔ ᱟᱱᱟᱜ ᱥᱮᱨᱢᱟ ᱾,It was the 8th year of the 1st century.,यह पहली शताब्दी का 8वां वर्ष था।
525842,ᱱᱚᱶᱟ ᱫᱚ ᱑᱙᱓᱒ ᱥᱟᱞ ᱨᱮ ᱵᱮᱱᱟᱣ ᱞᱮᱱᱟ ᱟᱨ ᱱᱚᱶᱟ ᱫᱚ ᱡᱮᱜᱮᱫ ᱨᱮᱭᱟᱜ ᱡᱚᱛᱚᱠᱷᱚᱱ ᱩᱥᱩᱞ ᱵᱷᱚᱵᱚᱱ ᱠᱚ ᱢᱩᱫᱨᱮ ᱢᱤᱫᱴᱟᱝ ᱾,It was built in 1932 and is one of the tallest buildings in the world,यह 1932 में बनाया गया था और दुनिया की सबसे ऊंची इमारतों में से एक है।
535842,᱓᱐ ᱨᱚᱠᱯᱷᱮᱞᱟᱨ ᱯᱞᱟᱡᱟ ᱞᱟᱹᱜᱤᱫ ᱯᱳᱭᱞᱳ ᱟᱜᱟᱢ ᱩᱭᱦᱟᱹᱨ ᱫᱚ ᱑᱙᱓᱐ ᱥᱟᱞ ᱨᱮᱭᱟᱜ ᱢᱟᱨᱪ ᱪᱟᱸᱫᱚᱨᱮ ᱵᱮᱱᱟᱣ ᱦᱩᱭ ᱞᱮᱱᱟ ᱾,The first plan for 30 Rockefeller Plaza was made in March 1930.,30 रॉकफेलर प्लाजा की पहली योजना मार्च 1930 में बनाई गई थी।
545842,ᱱᱚᱶᱟ ᱫᱚ ᱡᱩᱞᱤᱭᱟᱱ ᱠᱮᱹᱞᱮᱱᱰᱟᱨ ᱨᱮᱭᱟᱜ ᱥᱟᱹᱨᱫᱤ ᱢᱟᱦᱟ ᱠᱷᱚᱱ ᱮᱛᱚᱦᱚᱵ ᱢᱤᱫᱴᱟᱝ ᱥᱟᱫᱷᱟᱨᱚᱱ ᱥᱮᱨᱢᱟ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾,It was a common year starting on Thursday of the Julian calendar.,यह जूलियन कैलेंडर के गुरुवार से शुरू होने वाला एक सामान्य वर्ष था।
555842,ᱱᱚᱶᱟ ᱫᱚ ᱵᱨᱳᱧᱡ ᱡᱩᱜ ᱟᱨ ᱚᱞ ᱮᱛᱚᱦᱚᱵ ᱨᱮᱭᱟᱜ ᱮ ᱪᱤᱱᱦᱟᱹᱭᱟ ᱾,It marked the beginning of the Bronze Age and of writing.,इसने कांस्य युग और लेखन की शुरुआत को चिह्नित किया।
565842,ᱯᱳᱭᱞᱳ ᱵᱷᱩᱛ ᱫᱚᱭ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱠᱨᱤᱥᱢᱟᱥ ᱯᱟᱥᱴ ᱨᱮᱱ ᱵᱷᱩᱛ ᱾,The first ghost is the Ghost of Christmas Past.,पहला भूत 'घोस्ट ऑफ क्रिसमस पास्ट' (बीते हुए क्रिसमस का भूत) है।
575842,ᱛᱮᱞᱟᱭ ᱨᱮ ᱠᱟᱭᱨᱳ ᱫᱚᱠᱷᱚᱞ ᱞᱟᱹᱜᱤᱫ ᱛᱟᱲᱟᱢ ᱯᱷᱟᱹᱫ ᱞᱟᱹᱜᱤᱫ ᱦᱩᱠᱩᱢ ᱡᱟᱹᱨᱤ ᱞᱮᱱᱟ ᱾,"In response, orders were issued for the 9th Infantry to occupy Cairo.","जवाब में, 9वीं इन्फैंट्री को काहिरा पर कब्जा करने के आदेश जारी किए गए थे।"
585842,ᱚᱞᱴᱳ ᱥᱳᱞᱳᱭ ᱩᱫᱩᱜᱟ ᱮ ᱦᱚᱲᱟᱜ ᱟᱛᱢᱟ ᱪᱮᱫ ᱮ ᱵᱷᱩᱡᱟᱹᱣ ᱟᱠᱟᱫᱟ ᱾,The alto solo shows what the person’s soul is feeling.,ऑल्टो सोलो दर्शाता है कि व्यक्ति की आत्मा क्या महसूस कर रही है।
595842,ᱱᱚᱶᱟ ᱯᱚᱛᱚᱵ ᱪᱮᱛᱟᱱ ᱨᱮ ᱴᱮᱦᱟᱴ ᱠᱟᱛᱮ ᱵᱮᱥ ᱠᱤᱪᱷᱩ ᱪᱚᱞᱚᱛ ᱪᱤᱛᱟᱹᱨ ᱟᱨ ᱴᱤ ᱵᱷᱤ ᱥᱤᱨᱤᱡ ᱵᱮᱱᱟᱣ ᱟᱠᱟᱱᱟ ᱾,Several movies and TV series have been made based on this book.,इस पुस्तक पर आधारित कई फिल्में और टीवी धारावाहिक बनाए जा चुके हैं।
605842,"ᱫᱩᱠᱷ ᱟᱱᱟᱜ ᱟᱨ ᱦᱤᱲᱤᱡ ᱟᱱᱟᱜ , ᱥᱟᱱᱟᱢ ᱫᱩᱞᱟᱹᱲᱤᱭᱟᱹ ᱠᱚ ᱡᱟᱹᱯᱤᱫ ᱟᱠᱟᱫᱟ ᱾","Sad and confused, all the lovers fall asleep.",दुखी और भ्रमित होकर सभी प्रेमी सो जाते हैं।
615842,ᱦᱩᱰᱤᱧ ᱜᱟᱭᱟᱱ ᱫᱚ ᱴᱷᱤᱠ ᱛᱤᱥ ᱚᱞ ᱟᱠᱟᱱᱟ ᱚᱱᱟ ᱫᱚ ᱵᱟᱝ ᱵᱟᱰᱟᱭ ᱟᱠᱟᱱᱟ ᱾,The exact date the play was written is unknown.,"नाटक किस सटीक तारीख को लिखा गया था, यह अज्ञात है।"
625842,ᱤᱞᱤᱱᱚᱭ ᱯᱚᱱᱚᱛ ᱤᱭᱩᱱᱤᱴ ᱵᱮᱱᱟᱣ ᱞᱟᱹᱜᱤᱫ ᱢᱤᱫᱴᱟᱝ ᱱᱮᱣᱛᱟ ᱠᱚ ᱵᱟᱲᱟᱭ ᱦᱚᱪᱚ ᱞᱮᱫᱟ ᱾,The state of Illinois put out a call to form units.,इलिनॉय राज्य ने इकाइयाँ बनाने का आह्वान किया।
635842,"ᱚᱰᱮ ᱩᱱᱠᱩ ᱙ ᱟᱱᱟᱜ ᱨᱮᱡᱤᱢᱮᱱᱴ, ᱤᱞᱤᱭᱚᱱ ᱥᱩᱥᱟᱹᱨᱤᱭᱟᱹ ᱛᱟᱲᱟᱢ ᱯᱷᱟᱹᱫ ᱨᱮᱠᱚ ᱥᱮᱞᱮᱫ ᱞᱮᱱᱟ ᱾","There they were formed into the 9th Regiment, Illinois volunteer infantry.","वहां उन्हें 9वीं रेजिमेंट, इलिनॉय स्वयंसेवी इन्फैंट्री में शामिल किया गया था।"
645842,ᱡᱚᱠᱷᱚᱱ ᱩᱱᱠᱩ ᱞᱟᱹᱲᱦᱟᱹᱭ ᱨᱮ ᱥᱮᱞᱮᱫᱚᱜ ᱞᱟᱹᱜᱤᱫ ᱠᱚ ᱛᱟᱹᱜᱤᱭᱮᱫ ᱛᱟᱦᱮᱸ ᱩᱱᱫᱚ ᱱᱟᱣᱟᱱ ᱦᱩᱠᱩᱢ ᱮᱢ ᱦᱩᱭ ᱞᱮᱱᱟ ᱾,"While they were waiting to join the battle, new orders were given.","जब वे लड़ाई में शामिल होने की प्रतीक्षा कर रहे थे, तब नए आदेश दिए गए।"
655842,ᱱᱚᱶᱟ ᱫᱚ ᱒᱒ ᱱᱚᱵᱷᱮᱢᱵᱚᱨ ᱒᱐᱑᱙ ᱢᱟᱹᱦᱤᱚᱛ ᱨᱮ ᱴᱨᱟᱭᱥᱴᱟᱨ ᱯᱤᱠᱪᱟᱨᱥ ᱫᱟᱨᱟᱭᱛᱮ ᱩᱰᱟᱹᱣ ᱞᱮᱱᱟ ᱾,"It was released on November 22, 2019 by TriStar Pictures.","इसे 22 नवंबर, 2019 को ट्राईस्टार पिक्चर्स द्वारा रिलीज़ किया गया था।"
665842,ᱵᱚᱝᱜᱟ ᱠᱩᱲᱤ ᱠᱚ ᱟᱠᱚᱣᱟᱜ ᱡᱟᱹᱫᱩ ᱵᱮᱣᱦᱟᱨ ᱠᱟᱛᱮ ᱥᱟᱱᱟᱢ ᱫᱩᱞᱟᱹᱲᱤᱭᱟᱹ ᱠᱚ ᱛᱷᱩᱢ ᱟᱠᱟᱫ ᱠᱚᱣᱟ ᱾,The fairies use their magic to bless all the lovers.,परियाँ सभी प्रेमियों को आशीर्वाद देने के लिए अपने जादू का उपयोग करती हैं।
675842,ᱳᱵᱮᱨᱚᱱ ᱫᱚ ᱴᱟᱭᱴᱟᱱᱤᱭᱟ ᱵᱚᱴᱚᱢ ᱟᱜ ᱫᱩᱞᱟᱹᱲ ᱨᱮ ᱡᱷᱟᱹᱞᱤᱜ ᱮ ᱵᱚᱱᱫᱚ ᱟᱠᱟᱫᱮᱭᱟ ᱾,Oberon has stopped Titania being in love with Bottom.,ओबेरॉन ने टिटानिया को बॉटम के प्यार में पड़ने से रोक दिया है।
685842,ᱴᱤᱯᱮᱴ ᱫᱚᱥᱟᱨ ᱡᱮᱜᱮᱫ ᱞᱟᱹᱲᱦᱟᱹᱭ ᱨᱮᱭᱟᱜ ᱮᱛᱚᱦᱚᱵ ᱨᱮ ᱱᱚᱶᱟ ᱠᱟᱛᱷᱟᱭ ᱚᱞ ᱞᱮᱫᱟ ᱾,Tippett composed this oratorio at the beginning of World War II.,टिपेट ने इस ओरेटोरियो की रचना द्वितीय विश्व युद्ध की शुरुआत में की थी।
695842,ᱩᱱᱤ ᱫᱚ ᱠᱨᱟᱪᱤᱴ ᱜᱷᱟᱸᱨᱚᱡᱽ ᱩᱱᱠᱩᱣᱟᱜ ᱪᱷᱩᱴᱤ ᱦᱤᱞᱳᱜᱼᱟ ᱠᱤᱫᱩᱵᱽ ᱞᱟᱹᱜᱤᱫ ᱢᱤᱫᱴᱟᱝ ᱥᱤᱨᱯᱟᱹ ᱴᱟᱨᱠᱤᱭ ᱵᱷᱮᱡᱟ ᱞᱮᱫᱟ ᱾,He sends the Cratchit family a prize turkey for their holiday dinner.,वह क्रैचिट परिवार को उनके छुट्टी के रात्रिभोज के लिए एक शानदार टर्की भेजता है।
705842,ᱮᱴᱟᱜ ᱯᱟᱴᱷᱚᱠᱤᱭᱟᱹ ᱠᱚ ᱫᱟᱹᱲ ᱠᱮᱫᱟ ᱚᱱᱟᱛᱮ ᱵᱚᱴᱚᱢ ᱡᱟᱹᱯᱤᱫ ᱮ ᱪᱟᱞᱟᱣ ᱮᱱᱟ ᱾,"The other actors run away, so Bottom goes to sleep.","अन्य अभिनेता भाग जाते हैं, इसलिए बॉटम सोने चला जाता है।"
715842,ᱡᱟᱸᱦᱟ ᱦᱩᱴᱤᱧ ᱜᱟᱭᱟᱱ ᱫᱚ ᱑᱕᱙᱕ ᱥᱮ ᱑᱕᱙᱖ ᱨᱮ ᱚᱞ ᱞᱮᱱᱟ ᱚᱱᱟ ᱫᱚ ᱥᱟᱫᱷᱟᱨᱚᱱᱚᱛᱚ ᱢᱟᱱᱟᱣ ᱵᱟᱛᱟᱣ ᱞᱮᱱᱟ ᱾,It is generally accepted that the play was written in 1595 or 1596.,आमतौर पर यह माना जाता है कि यह नाटक 1595 या 1596 में लिखा गया था।
725842,ᱩᱱᱤᱭ ᱵᱩᱡᱷ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ ᱡᱮ ᱩᱱᱤ ᱫᱚ ᱱᱤᱛ ᱮᱠᱷᱮᱱ ᱪᱤᱱᱦᱟᱹ ᱞᱮᱠᱟ ᱾,He realizes that she is now just a memory.,उसे एहसास होता है कि वह अब केवल एक याद बनकर रह गई है।
735842,ᱱᱚᱶᱟ ᱫᱚ ᱑᱙᱘᱕ ᱥᱟᱞ ᱨᱮ ᱓ᱭᱟ ᱮᱠᱟᱰᱮᱢᱤ ᱥᱤᱨᱯᱟᱹ ᱞᱟᱹᱜᱤᱫ ᱛᱮ ᱵᱟᱪᱷᱟᱣ ᱞᱮᱱᱟ ᱾,It was nominated for 3 Academy Awards in 1985.,इसे 1985 में 3 अकादमी पुरस्कारों (ऑस्कर) के लिए नामांकित किया गया था।
745842,ᱩᱱᱤᱫᱚ ᱢᱤᱫᱦᱚᱲ ᱮᱠᱞᱟ ᱦᱚᱲ ᱡᱟᱸᱦᱟᱭ ᱫᱚ ᱫᱟᱹᱵ ᱜᱷᱚᱴᱚᱱ ᱠᱷᱟᱹᱛᱤᱨᱛᱮ ᱢᱤᱫᱦᱚᱲ ᱛᱤᱨᱞᱟᱹ ᱥᱟᱞᱟᱜ ᱮ ᱧᱮᱯᱮᱞ ᱞᱮᱱᱟ ᱾,He is a lonely person who meets a woman by accident.,वह एक अकेला व्यक्ति है जो संयोग से एक महिला से मिलता है।
755842,ᱱᱚᱶᱟ ᱛᱟᱭᱚᱢ ᱩᱱᱠᱤᱱ ᱫᱚ ᱵᱟᱱᱟᱦᱚᱲ ᱜᱮ ᱢᱤᱫᱦᱚᱲ ᱟᱨ ᱢᱤᱫᱦᱚᱲᱟᱜ ᱚᱲᱟᱜ ᱡᱟᱣᱜᱮ ᱧᱮᱯᱮᱞ ᱠᱤᱱ ᱮᱛᱚᱦᱚᱵ ᱠᱮᱫᱟ ᱾,"After that, they begin to see each other often, in her house.","उसके बाद, वे उसके घर में अक्सर एक-दूसरे से मिलने लगते हैं।"
765842,ᱞᱤ ᱵᱨᱤᱥᱴᱳ ᱥᱴᱮᱥᱚᱱ ᱨᱮ ᱟᱡᱟᱜ ᱦᱩᱲᱟᱹᱜ ᱠᱷᱟᱹᱛᱤᱨ ᱦᱤᱞ ᱥᱟᱞᱟᱜ ᱮ ᱮᱯᱮᱨᱦᱮᱸᱰᱮᱡ ᱞᱮᱱᱟ ᱾,Lee was angry with Hill over his mistakes at Bristoe Station.,ब्रिस्टो स्टेशन पर हिल की गलतियों को लेकर ली उनसे नाराज थे।
775842,"ᱵᱩᱞ ᱨᱟᱱ ᱨᱮᱭᱟᱜ ᱯᱳᱭᱞᱳ ᱞᱟᱹᱲᱦᱟᱹᱭ ᱨᱮ, ᱟᱡᱟᱜ ᱨᱤᱡᱤᱢᱮᱱᱴ ᱨᱩᱠᱷᱤᱭᱟᱹ ᱫᱚᱦᱚ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾","At the First Battle of Bull Run, his regiment was held in reserve.",बुल रन की पहली लड़ाई में उनकी रेजिमेंट को रिजर्व में रखा गया था।
785842,ᱢᱤᱫ ᱜᱟᱫᱮᱞ ᱜᱤᱫᱽᱨᱟᱹ ᱢᱤᱫᱴᱟᱝ ᱪᱩᱴᱭᱟᱹ ᱠᱚ ᱯᱟᱸᱡᱟ ᱧᱟᱢ ᱠᱟᱛᱮ ᱩᱱᱤ ᱜᱚᱲᱚᱣᱟᱭ ᱠᱚ ᱮᱛᱚᱦᱚᱵ ᱟᱠᱟᱫᱟ ᱾,A group of children found a little moose and began to help him.,बच्चों के एक समूह को एक छोटा मूस (हिरण की प्रजाति) मिला और उन्होंने उसकी मदद करनी शुरू की।
795842,ᱮ ᱥᱤ ᱜᱤᱵᱥ ᱮᱰᱤᱥᱚᱱ ᱥᱤ ᱜᱤᱵᱥ ᱫᱚᱭ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱢᱤᱫᱦᱚᱲ ᱟᱢᱮᱨᱤᱠᱟᱱ ᱨᱟᱡᱽ ᱟᱹᱨᱤ ᱜᱟᱹᱠᱷᱩᱲᱤᱭᱟᱹ ᱾,A. C. Gibbs  Addison C. Gibbs was an American politician.,ए. सी. गिब्स: एडिसन सी. गिब्स एक अमेरिकी राजनीतिज्ञ थे।
805842,᱑᱘᱔᱗ ᱥᱟᱞ ᱨᱮ ᱵᱤ ᱮ ᱯᱟᱥ ᱛᱟᱭᱚᱢ ᱩᱱᱤ ᱫᱚ ᱢᱟᱨᱠᱤᱱ ᱑ ᱟᱱᱟᱜ ᱟᱨᱴᱤᱞᱟᱨᱤᱨᱮ ᱵᱷᱮᱡᱟ ᱦᱩᱭ ᱞᱮᱱᱟ ᱾,"Graduating in 1847, he was posted to the U.S. 1st Artillery.","1847 में स्नातक होने के बाद, उन्हें यू.एस. पहली आर्टिलरी में तैनात किया गया था।"
815842,ᱱᱚᱛᱮ ᱱᱤᱛ ᱦᱚᱸ ᱩᱱᱤᱫᱚ ᱯᱷᱟᱨᱥᱴ ᱞᱮᱰᱤ ᱞᱮᱠᱟᱛᱮᱜᱮ ᱠᱟᱹᱢᱤᱭ ᱛᱚᱨᱟᱣ ᱤᱫᱤ ᱟᱠᱟᱫᱟ ᱾,"But, she still continued to act as the first lady.","लेकिन, उन्होंने फिर भी प्रथम महिला के रूप में अपनी भूमिका जारी रखी।"
825842,ᱩᱱᱤ ᱫᱚ ᱑᱙᱖᱙ ᱥᱟᱞ ᱨᱮ ᱯᱮᱨᱩ ᱨᱮᱭᱟᱜ ᱠᱚᱢᱤᱣᱩᱱᱤᱥᱴ ᱯᱟᱨᱴᱤ ᱥᱟᱭᱱᱤᱝ ᱯᱟᱛᱷ ᱮ ᱵᱮᱱᱟᱣ ᱞᱮᱫᱟ ᱾,He founded the Communist Party of Peru – Shining Path in 1969.,उन्होंने 1969 में पेरू की कम्युनिस्ट पार्टी - शाइनिंग पाथ की स्थापना की।
835842,"ᱩᱱᱠᱩ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱦᱩᱰᱤᱧ ᱞᱚᱜ ᱠᱮᱵᱤᱱ ᱨᱮᱠᱚ ᱦᱟᱨᱟ ᱟᱠᱟᱱᱟ, ᱵᱷᱤᱛᱨᱤ ᱨᱮᱫᱚ ᱮᱠᱷᱮᱱ ᱢᱤᱫᱴᱟᱝ ᱚᱲᱟᱜ ᱢᱮᱱᱟᱜᱼᱟ ᱾","They grew up in a small log cabin, with just one room inside.","वे एक छोटे से लकड़ी के केबिन में पले-बढ़े, जिसमें अंदर केवल एक कमरा था।"
845842,ᱤᱭᱩᱱᱤᱭᱚᱱ ᱥᱮᱱᱟᱯᱷᱟᱹᱫ ᱞᱟᱦᱟᱱᱛᱤ ᱥᱟᱶ ᱥᱟᱶᱛᱮ ᱯᱨᱟᱭ ᱯᱩᱱ ᱢᱤᱞᱤᱭᱚᱱ ᱥᱮᱵᱮᱫ ᱠᱚ ᱠᱟᱹᱢᱤ ᱠᱷᱚᱱ ᱠᱚ ᱨᱤᱦᱟᱹᱭ ᱞᱮᱫ ᱠᱚᱣᱟ ᱾,"As the Union army advanced, nearly all four million slaves were effectively freed.","जैसे-जैसे यूनियन सेना आगे बढ़ी, लगभग सभी चालीस लाख दासों को प्रभावी ढंग से मुक्त कर दिया गया।"
855842,ᱞᱟᱹᱲᱦᱟᱹᱭ ᱫᱚ ᱟᱹᱰᱤ ᱜᱩᱨᱩᱛᱛᱚᱯᱩᱨᱱᱚ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱟᱨ ᱵᱟᱱᱟᱨ ᱯᱟᱦᱚᱴᱟᱨᱮᱱ ᱜᱮ ᱟᱭᱢᱟ ᱯᱷᱟᱹᱫ ᱠᱚ ᱜᱚᱡ ᱞᱮᱱᱟ ᱾,"The battle was very important, and many soldiers from both sides died.","यह लड़ाई बहुत महत्वपूर्ण थी, और दोनों पक्षों के कई सैनिक मारे गए थे।"
865842,ᱮᱠᱟᱨᱳᱞᱡᱤ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱢᱟᱭᱤᱴ ᱟᱨ ᱴᱤᱠᱥ ᱨᱮᱭᱟᱜ ᱯᱚᱯᱚᱲᱦᱚᱱ ᱾,Acarology  Acarology is the study of mites and ticks.,एकारोलॉजी (Acarology): एकारोलॉजी घुन (माइट्स) और किलनी (टिक्स) का अध्ययन है।
875842,ᱮᱴᱟᱜ ᱮᱴᱟᱜ ᱠᱷᱫᱽᱨᱚᱱ ᱨᱮ ᱧᱮᱞ ᱟᱠᱟᱱᱟ ᱡᱮ ᱱᱚᱶᱟ ᱫᱚ ᱩᱥᱩᱞ ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮᱱ ᱯᱟᱹᱴᱷᱩᱣᱟᱹ ᱠᱚ ᱞᱟᱹᱜᱤᱫ ᱵᱟᱹᱲᱤᱡ ᱦᱩᱭ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ ᱾,Other research showed that it may be bad for high school students.,अन्य शोधों से पता चला कि यह हाई स्कूल के छात्रों के लिए बुरा हो सकता है।
885842,ᱢᱤᱫᱴᱟᱝ ᱦᱟᱦᱟᱲᱟᱜ ᱯᱷᱳᱴᱳᱜᱨᱟᱯᱷᱟᱨ ᱡᱟᱣᱜᱮ ᱮᱠᱷᱮᱱ ᱢᱤᱫᱴᱟᱝ ᱥᱟᱪᱟᱨᱦᱮᱫ ᱧᱮᱱᱮᱞ ᱨᱮᱭᱟᱜ ᱢᱤᱫᱴᱟᱝ ᱦᱤᱸᱥᱮ ᱩᱫᱩᱜᱟ ᱾,An abstract photograph often only shows a part of a natural scene.,एक अमूर्त (एब्सट्रैक्ट) तस्वीर अक्सर केवल एक प्राकृतिक दृश्य का एक हिस्सा दिखाती है।
895842,ᱮᱵᱴᱚᱥᱩᱭᱤᱱᱰ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱡᱟᱨᱢᱟᱱᱤ ᱨᱮᱭᱟᱜ ᱵᱟᱵᱷᱟᱨᱤᱭᱟ ᱨᱮᱭᱟᱜ ᱠᱤᱴᱡᱤᱝᱡᱮᱱ ᱨᱮᱭᱟᱜ ᱢᱤᱫᱴᱟᱝ ᱯᱳᱣᱨᱚᱥᱚᱵᱷᱟ ᱾,Abtswind  Abtswind is a municipality in Kitzingen in Bavaria in Germany.,एब्त्सविंड (Abtswind): एब्त्सविंड जर्मनी के बवेरिया में किट्ज़िंगन की एक नगरपालिका है।
905842,ᱢᱮᱹᱱᱤᱞᱟ ᱡᱮᱜᱮᱫ ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱥᱟᱵ ᱫᱚᱦᱚᱭ ᱞᱟᱹᱜᱤᱫ ᱢᱤᱫᱴᱟᱝ ᱜᱚᱴᱟᱵᱩᱴᱟᱹ ᱜᱨᱮᱰᱤᱝ ᱛᱷᱚᱱᱚᱛ ᱦᱚᱸᱠᱚ ᱵᱟᱦᱟᱞᱟ ᱾,Pamantasan ng Lungsod ng Maynila also employ a specific grading category for retention.,पमंतसन एनजी लुंग्सोड एनजी मैनिला प्रतिधारण के लिए एक विशिष्ट ग्रेडिंग श्रेणी का भी उपयोग करता है।
915842,ᱢᱤᱫᱴᱟᱝ ᱮᱹᱠᱥᱚᱱ ᱠᱷᱤᱞᱳᱰ ᱨᱮᱭᱟᱜ ᱢᱤᱫᱴᱟᱝ ᱫᱟᱹᱭᱠᱟᱹ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱥᱩᱯᱟᱨ ᱢᱟᱨᱤᱣ ᱵᱨᱳᱥ ᱾,One example of an action game is Super Mario Bros.,एक्शन गेम का एक उदाहरण सुपर मारियो ब्रदर्स है।
925842,ᱮᱢ ᱵᱮ ᱢᱵᱮ ᱫᱚ ᱑᱙᱕᱗ ᱥᱟᱞ ᱨᱮ ᱠᱮᱹᱢᱮᱨᱩᱱ ᱨᱮᱭᱟᱜ ᱳᱴᱮᱞ ᱨᱮᱭ ᱡᱟᱱᱟᱢ ᱞᱮᱱᱟ ᱾,Mbembe was born near Otélé in Cameroon in 1957.,एम्बेम्बे का जन्म 1957 में कैमरून के ओटेले के पास हुआ था।
935842,"ᱥᱟᱦᱟᱨ ᱫᱚ ᱔ ᱢᱟᱨᱪ, ᱑᱘᱗᱙ ᱥᱟᱞ ᱨᱮ ᱵᱮᱱᱟᱣ ᱞᱮᱱᱟ ᱾","The town came into being on March 4, 1879.","यह शहर 4 मार्च, 1879 को अस्तित्व में आया था।"
945842,"ᱮᱹᱰᱟ, ᱳᱦᱤᱣ ᱮᱹᱰᱟ ᱫᱚ ᱢᱟᱨᱠᱤᱱ ᱡᱩᱠᱛᱚᱨᱟᱥᱴᱨᱚ ᱨᱮᱭᱟᱜ ᱳᱦᱤᱣᱨ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱟᱹᱛᱩ ᱾","Ada, Ohio  Ada is a village of Ohio in the United States.","एडा, ओहियो: एडा संयुक्त राज्य अमेरिका के ओहियो में एक गाँव है।"
955842,ᱮᱹᱠᱩᱭ ᱴᱟᱨᱢ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱯᱤᱰᱢᱚᱱᱴ ᱨᱮᱭᱟᱜ ᱢᱤᱫᱴᱟᱝ ᱤᱛᱟᱞᱤᱭᱚ ᱥᱟᱦᱟᱨ ᱾,Acqui Terme  Acqui Terme is an Italian city in Piedmont.,एक्वी टर्मे: एक्वी टर्मे पीडमोंट में एक इतालवी शहर है।
965842,ᱱᱚᱶᱟ ᱡᱮᱞᱮᱧ ᱟᱹᱭᱟᱹᱛ ᱦᱤᱸᱥ ᱚᱱᱟᱛᱟᱭᱚᱢ ᱩᱥᱟᱹᱨᱟ ᱟᱨ ᱠᱷᱟᱴᱚᱜᱼᱟ ᱾,This is faster and shorter to say then the long phrase.,लंबे वाक्यांश की तुलना में यह कहना तेज़ और छोटा है।
