ᱤᱧ ᱠᱷᱟᱥ ᱞᱮᱠᱟᱛᱮ ᱱᱚᱶᱟ ᱥᱟᱶᱟᱨ ᱛᱟᱞᱢᱟ ᱫᱩᱧ ᱵᱟᱪᱷᱟᱣ ᱟᱠᱟᱫᱟ ᱚᱡᱮᱫᱚ ᱱᱚᱶᱟ ᱤᱧᱟᱹᱜ ᱢᱮᱰᱤᱣᱳᱭᱮᱞ ᱵᱤᱢᱟ ᱦᱚᱛᱮᱛᱮ ᱫᱟᱯᱟᱞᱚᱜ ᱨᱮᱭᱟᱜ ᱠᱟᱛᱷᱟ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾ ᱱᱤᱛ ᱟᱢ ᱤᱧᱮᱢ ᱢᱤᱛᱟᱹᱧ ᱠᱟᱱᱟ ᱡᱮ ᱤᱧᱟᱹᱜ ᱱᱟᱦᱟᱜ ᱵᱷᱤᱡᱤᱴ ᱠᱚ ᱨᱮᱭᱟᱜ ᱚᱠᱟᱴᱟᱜ ᱦᱚᱸ ᱵᱟᱝ ᱠᱚᱵᱷᱟᱨ ᱟᱠᱟᱱᱟ ? ᱱᱚᱶᱟ ᱫᱚ ᱵᱟᱝ ᱯᱟᱹᱛᱭᱟᱹᱣ ᱞᱮᱠᱟᱱᱟᱜ !	मैंने विशेष रूप से इस स्वास्थ्य केंद्र को इसलिए चुना क्योंकि यह मेरे मेडिवेल बीमा द्वारा कवर किया जाना था। अब आप मुझे बता रहे हैं कि मेरी हालिया यात्राओं में से कोई भी कवर नहीं है? यह अविश्वसनीय है!
तो मैं आप के लिए एक सबसे उपयोगी भाषा लेने का सुझाव होगा.	ᱮᱱᱠᱷᱟᱱ ᱤᱧ ᱟᱢ ᱞᱟᱹᱜᱤᱫ ᱡᱚᱛᱚᱠᱷᱚᱱ ᱡᱟᱹᱨᱩᱲᱟᱱ ᱢᱤᱫᱴᱟᱝ ᱯᱟᱹᱨᱥᱤ ᱦᱟᱛᱟᱣ ᱨᱮᱭᱟᱜ ᱯᱚᱨᱟᱢᱚᱨᱥᱚᱧ ᱮᱢᱟᱢᱟ ᱾
ᱩᱱᱤ ᱫᱚ ᱟᱡᱟᱜ ᱯᱷᱤᱞᱢ ᱟᱨ ᱴᱮᱞᱤᱵᱤᱡᱚᱱ ᱥᱠᱳᱨ ᱞᱟᱹᱜᱤᱫ ᱛᱮ ᱵᱟᱰᱟᱭᱚᱜᱼᱟ ᱾	वह अपने फिल्म और टेलीविजन स्कोर के लिए जाने जाते हैं।
आप कैसे हैं?	ᱮᱭ ᱰᱤᱢᱯᱤ, ! ᱪᱮᱫ ᱞᱮᱠᱟ ᱢᱤᱱᱟᱢᱟ ?
ᱟᱹᱰᱤ ᱱᱟᱯᱟᱭ ᱵᱤᱵᱮᱠ ! ᱟᱢ ᱫᱚ ᱪᱮᱫ ᱱᱚᱣᱟ ᱵᱟᱵᱚᱫ ᱞᱟᱦᱟᱨᱮᱢ ᱥᱮᱸᱲᱟ ᱟᱠᱟᱫᱟ ?	बहुत अच्छे विवेक! क्या तुमने इसके बारे में पहले सीखा था?
मैं बहुत खुश और तनावमुक्त हूँ, यहाँ का माहौल और बजाया जाने वाला पृष्ठभूमि संगीत बहुत सुखदायक है!	ᱤᱧ ᱫᱚ ᱟᱹᱰᱤ ᱠᱩᱥᱤ ᱟᱨ ᱪᱤᱱᱛᱟᱹ ᱠᱷᱚᱱ ᱨᱤᱦᱟᱹᱭ, ᱱᱚᱸᱰᱮ ᱱᱟᱜ ᱟᱥᱮᱡ ᱛᱟᱥᱮᱡ ᱞᱟᱭᱚᱝ ᱟᱨ ᱵᱮᱠᱜᱨᱟᱣᱩᱱᱰ ᱢᱤᱣᱡᱤᱠ ᱫᱚ ᱟᱹᱰᱤ ᱱᱤᱨᱟᱹᱭᱟᱱᱟᱜ !
आपका क्या मतलब है कि पुलिस के आने तक आप उसका ऑपरेशन नहीं करेंगे? क्या आप डॉक्टर नहीं हैं?	ᱯᱩᱞᱤᱥ ᱵᱟᱝ ᱥᱮᱴᱮᱨᱚᱜ ᱫᱷᱟᱹᱵᱤᱡ ᱟᱢ ᱩᱱᱤᱭᱟᱜ ᱚᱯᱟᱨᱮᱥᱚᱱ ᱵᱟᱢ ᱠᱚᱨᱟᱣᱼᱟ ᱱᱚᱶᱟ ᱨᱮᱭᱟᱜ ᱚᱡᱮ ᱫᱚ ᱪᱮᱫ ? ᱟᱢ ᱫᱚ ᱪᱮᱫ ᱰᱟᱠᱴᱚᱨ ᱫᱚᱢ ᱵᱟᱝ ᱠᱟᱱᱟ ?
वाकर की एक बड़ी बहन कैमिला और एक छोटा भाई टॉम है।	ᱣᱚᱠᱚᱨ ᱟᱜ ᱢᱤᱫ ᱢᱟᱨᱟᱝ ᱵᱟᱵᱟ ᱠᱮᱢᱤᱞᱟ ᱟᱨ ᱢᱤᱫ ᱠᱚᱢ ᱵᱚᱭᱦᱟ ᱴᱚᱢ ᱢᱮᱱᱟᱜᱼᱟ ᱾
वैटिकन शहर के सभी नागरिक रोमन कैथोलिक हैं ।	ᱵᱷᱟᱴᱤᱠᱟᱱ ᱥᱤᱴᱤ ᱨᱤᱱ ᱥᱟᱱᱟᱢ ᱦᱚᱲ ᱜᱮ ᱨᱳᱢᱟᱱ ᱠᱟᱛᱷᱳᱞᱤᱠ ᱠᱟᱱᱟ ᱠᱚI
ᱤᱨᱟᱠ ᱯᱟᱹᱴᱷᱩᱣᱟᱹ ᱠᱚ ᱛᱮᱦᱮᱸᱧ ᱑᱒.᱐᱐ GMT ᱨᱮ ᱠᱷᱚᱵᱚᱨ ᱩᱫᱩᱜ ᱠᱚ ᱫᱚᱦᱚ ᱠᱮᱜᱼᱟ᱾	इराक अध्ययन समूह ने अपनी रिपोर्ट आज १२,०० जीएमटी पर पेश की ।
ᱥᱟᱥᱟᱱᱤᱭᱟᱹ ᱠᱟᱹᱢᱤ ᱟᱨ ᱥᱮᱪᱮᱫ ᱤᱝᱨᱮᱡᱤᱛᱮ ᱪᱟᱪᱟᱞᱟᱣᱚᱜ ᱠᱟᱱᱟ᱾	प्रशासनिक कार्य और शिक्षा अंग्रेजी में किए जाते हैं।
तीन साल में लड़कियों की उम्र का आधा हिस्सा कम करने का लक्ष्य रखा जाएगा ।	ᱡᱚᱥ ᱫᱚ ᱦᱩᱭᱩᱜᱼᱟ ᱯᱮ ᱥᱮᱨᱢᱟ ᱨᱮ ᱛᱤᱨᱞᱟᱹ ᱦᱚᱯᱚᱱ ᱠᱚᱣᱟᱜ ᱥᱤᱠᱷᱱᱟᱹᱛ ᱦᱟᱨ ᱱᱟᱦᱟᱜ ᱞᱮᱵᱮᱞ ᱠᱷᱚᱱ ᱚᱨᱫᱷᱮᱠ ᱨᱮ ᱠᱚᱢᱟᱣ ᱾
ᱟᱢ ᱟᱢᱟᱜ ᱱᱚᱠᱥᱟ ᱟᱨ ᱠᱳᱢᱯᱟᱥ ᱛᱟᱭᱚᱢ ᱨᱮᱢ ᱫᱚᱦᱚ ᱟᱠᱟᱫᱟ ᱚᱱᱟ ᱵᱟᱰᱟᱭ ᱞᱟᱜᱤᱫ ᱟᱢ ᱫᱚ ᱵᱚᱛᱚᱨ ᱛᱮᱢ ᱛᱟᱦᱮᱱᱟ ᱾	यह अहसास कि आप अपना नक्शा और कम्पास पीछे छोड़ आए हैं, आपको भय से भर देता है।
जब लोग धोखाधड़ी के माध्यम से पैसा कमाते हैं और पकड़े जाते हैं, तो मुझे उनके परिवार पर दया आती है जिन्हें उनके गलत कामों का खामियाजा भुगतना पड़ा होगा।	ᱡᱚᱠᱷᱚᱱ ᱦᱚᱲᱠᱚ ᱴᱷᱚᱠᱟᱣ ᱛᱟᱞᱟᱛᱮ ᱠᱟᱹᱣᱰᱤ ᱠᱚ ᱟᱨᱡᱟᱣᱟ ᱟᱨ ᱛᱚᱞᱟᱥ ᱧᱟᱢᱚᱜᱼᱟ, ᱤᱧ ᱩᱱᱠᱩᱣᱟᱜ ᱜᱷᱟᱸᱨᱚᱡᱽ ᱞᱟᱹᱜᱤᱫ ᱤᱧ ᱱᱮᱦᱚᱨᱚᱜᱼᱟ ᱡᱟᱦᱟᱭ ᱫᱚ ᱮᱠᱟᱞ ᱟᱠᱚᱣᱟᱜ ᱵᱟᱹᱲᱤᱡ ᱠᱟᱹᱢᱤᱨᱮᱠᱚ ᱧᱩᱨᱦᱟᱹ ᱟᱠᱟᱱᱟ ᱾
ᱨᱮᱥᱴᱳᱨᱮᱱᱴ ᱨᱮ ᱠᱤᱨᱤᱧᱤᱭᱟᱹ ᱠᱚ ᱴᱷᱮᱱ ᱡᱚᱢᱟᱜ ᱤᱫᱤ ᱢᱟᱲᱟᱝ ᱨᱮ ᱤᱥᱤᱱ ᱦᱚᱲᱟᱜ ᱟᱹᱪᱷᱤᱢ ᱧᱮᱞᱛᱮ ᱤᱧᱟᱜ ᱞᱟᱡ ᱫᱚ ᱜᱚᱡ ᱞᱮᱱᱟ ᱾	रेस्टोरेंट में ग्राहकों के पास खाना ले जाने से पहले जब मैंने रसोइये को खाने में छींकते देखा तो मेरा जी मिचला गया।
विवादास्पद रूप से, गत चैंपियन कार्पोव को तीन सप्ताह के टूर्नामेंट के समापन के ठीक तीन दिन बाद आयोजित फाइनल में सीधे वरीयता दी गई थी।	ᱯᱟᱨᱚᱢ ᱟᱠᱟᱱ ᱪᱮᱢᱯᱤᱭᱚᱱ ᱠᱟᱨᱯᱵᱷ ᱫᱚ ᱵᱤᱛᱚᱨᱠᱚ ᱠᱟᱛᱮ ᱥᱚᱨᱟᱥᱚᱨᱤ ᱯᱷᱟᱭᱱᱟᱞ ᱨᱮᱠᱚ ᱵᱟᱪᱷᱱᱟᱣ ᱠᱮᱫᱮᱭᱟ, ᱡᱟᱦᱟᱸ ᱯᱮ ᱥᱚᱯᱛᱟ ᱴᱩᱨᱱᱟᱢᱮᱱᱴ ᱢᱩᱪᱟᱹᱫ ᱛᱟᱭᱚᱢ ᱠᱷᱟᱹᱞᱤ ᱯᱮ ᱫᱤᱱ ᱛᱟᱭᱚᱢ ᱦᱩᱭ ᱞᱮᱱᱟ ᱾
अल्बासेटे स्पेन के स्वायत्त समुदाय कैस्टिले-ला मांचा में स्थित एक प्रांत है।	ᱟᱞᱮᱠᱥ ᱨᱟᱭᱰᱟᱨ ᱫᱚ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱜᱩᱯᱛᱚᱪᱚᱨ ᱯᱚᱛᱚᱵ ᱠᱚ ᱨᱮᱭᱟᱜ ᱢᱤᱫᱴᱟᱝ ᱥᱤᱨᱤᱡ ᱾
ᱤᱧ ᱠᱚᱞᱟᱨ ᱞᱟᱛᱟᱨ ᱨᱮ ᱟᱹᱰᱤ ᱞᱚᱞᱚᱧ ᱧᱟᱢ ᱞᱮᱫᱟ ᱡᱚᱠᱷᱚᱱ ᱢᱤᱫᱦᱚᱲ ᱠᱤᱨᱤᱧᱤᱭᱟᱹ ᱥᱩᱱᱩᱢᱼᱵᱩᱞᱩᱝ ᱫᱳᱠᱟᱱ ᱨᱮ ᱤᱧᱟᱹᱜ ᱥᱟᱢᱟᱝ ᱞᱟᱭᱤᱱ ᱨᱮᱭ ᱫᱚᱱ ᱵᱚᱞᱚᱭᱮᱱᱟ ᱾	किराने की दुकान पर जब एक ग्राहक मेरे आगे कतार में कूद गया तो मुझे बहुत गुस्सा आया।
लेकिन ये प्रोटीन हमारे लिए तब तक मुश्‍किल होते हैं, जब तक कि उन्हें पका नहीं जाता ।	ᱟᱹᱰᱤ ᱟᱞᱜᱟ ᱛᱮ ᱧᱟᱢᱚᱜ ᱫᱟᱨᱮ ᱨᱮᱭᱟᱜ ᱥᱚᱸᱥᱟᱫᱷᱚᱱ ᱥᱟᱠᱟᱢ ᱠᱚ ᱟᱨ ᱞᱮᱢᱵᱩ ᱠᱚᱨᱮ ᱛᱟᱦᱮᱸᱱ ᱯᱨᱚᱴᱤᱱ ᱠᱟᱱᱟ, ᱢᱮᱱᱠᱷᱟᱱ ᱟᱵᱚ ᱞᱮᱠᱟᱱ ᱯᱨᱟᱭᱢᱮᱴ ᱞᱟᱹᱜᱤᱫ ᱛᱮ ᱱᱚᱣᱟᱠᱚ ᱩᱱ ᱦᱟᱹᱰᱤᱡ ᱦᱚᱡᱚᱢ ᱢᱩᱥᱠᱤᱞᱚᱜᱼᱟ ᱡᱚᱠᱷᱚᱱ ᱵᱟᱢ ᱤᱥᱤᱱ ᱠᱮᱭᱟI
ᱱᱚᱶᱟ ᱫᱚ ᱛᱷᱚᱱᱚᱛ ᱨᱮᱭᱟᱜ ᱩᱛᱛᱚᱨᱼᱯᱩᱨᱵᱚ ᱟᱨ ᱱᱚᱶᱟ ᱨᱮᱭᱟᱜ ᱢᱤᱫᱴᱟᱝ ᱴᱚᱴᱷᱟ ᱢᱮᱱᱟᱜᱼᱟ ᱾	यह विभाग के उत्तर-पूर्व में स्थित है और इसका क्षेत्रफल इतना है।
यह एक विकृती के रूप में काम करता है.	ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱽᱴᱟᱝ ᱮᱱᱴᱤᱰᱤᱯᱨᱮᱥᱮᱱᱴ ᱞᱮᱠᱟᱛᱮᱭ ᱠᱟᱹᱢᱤᱭᱟ ᱾
ᱦᱳᱴᱮᱞᱨᱮ ᱟᱞᱮᱭᱟᱜ ᱵᱟᱹᱲᱛᱤ ᱦᱤᱱᱟᱹᱼᱱᱤᱭᱟᱹ ᱯᱷᱤ ᱦᱟᱛᱟᱣ ᱦᱩᱭ ᱞᱮᱱᱟ, ᱡᱟᱦᱟᱸᱫᱚ ᱟᱞᱮᱭᱟᱜ ᱠᱩᱥᱤᱭᱟᱜ ᱦᱳᱴᱮᱞ ᱨᱮ ᱵᱷᱟᱵᱱᱟ ᱨᱮᱧ ᱯᱟᱲᱟᱣ ᱞᱮᱱᱟ ᱾	होटल में हमसे अतिरिक्त विविध शुल्क लिए गए, जिससे हम होटलों के अपने चयन पर निराश हो गए।
हम कुछ अप्रत्याशित वित्तीय समस्याओं का सामना कर रहे हैं और फीस में देरी के लिए मैं माफी चाहता हूँ।	ᱟᱞᱮ ᱫᱚ ᱠᱤᱪᱷᱩ ᱵᱟᱝ ᱟᱥᱟᱣᱟᱱ ᱠᱟᱹᱣᱰᱤ ᱟᱱᱟᱴ ᱨᱮ ᱞᱮ ᱥᱟᱢᱟᱝ ᱫᱟᱨᱟᱢ ᱟᱠᱟᱱᱟ ᱟᱨ ᱯᱷᱤ ᱮᱢ ᱨᱮ ᱵᱤᱞᱚᱢ ᱦᱩᱭᱮᱱ ᱞᱟᱹᱜᱤᱫ ᱤᱧ ᱤᱠᱟᱹᱧ ᱠᱷᱚᱡ ᱠᱟᱱᱟ ᱾
ᱟᱵᱚᱣᱟᱜ ᱟᱯᱱᱟᱨᱟᱜ ᱵᱤᱯᱚᱫ ᱞᱟᱹᱱᱟᱹᱭ ᱞᱟᱹᱠᱛᱤ ᱠᱟᱱᱟ ᱾	हमें व्यक्‍तिगत जोखिम को परिभाषित करना चाहिए ।
ᱪᱟᱢᱠᱟᱜ ᱟᱨ ᱜᱷᱩᱨᱱᱟᱱ ᱨᱮᱱᱟᱜ ᱠᱟᱹᱢᱤ ᱢᱤᱫ ᱥᱴᱟᱨ ᱟᱜ ᱱᱤᱨᱫᱷᱟᱨᱟᱱ ᱞᱟᱹᱜᱤᱫ ᱢᱤᱫ ᱫᱷᱟᱣ ᱛᱮ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱨᱚᱵᱽᱥᱤ ᱮᱞ, ᱡᱟᱦᱟᱸ ᱫᱚ ᱯᱞᱟᱡᱽᱢᱟ ᱯᱨᱟᱣᱟᱦ ᱥᱟᱶ ᱥᱟᱹᱜᱟᱹᱭ ᱢᱮᱱᱟᱜᱼᱟ᱾	एक तारे की रॉस संख्या, जो प्लाविका के प्रवाह से सम्बन्धित है, निर्धारित करने के लिए प्रकाश और घुमाव एक साथ इस्तेमाल किया जाता है.
पते के सटीक स्थान को खोजने में कैब चालक का भ्रम यात्रा को अप्रिय और घृणास्पद बना देता है।	ᱵᱩᱴᱟᱹ ᱨᱮᱭᱟᱜ ᱡᱚᱛᱷᱟᱛ ᱴᱷᱟᱶ ᱯᱟᱸᱡᱟ ᱧᱟᱢ ᱨᱮ ᱠᱮᱹᱵ ᱪᱟᱞᱟᱣᱤᱡᱟᱜ ᱵᱷᱤᱲᱠᱟᱹᱣᱟᱱ ᱥᱟᱸᱜᱷᱟᱨ ᱠᱚ ᱵᱟᱹᱲᱤᱡᱽᱼᱟᱱ ᱟᱨ ᱟᱹᱲᱤᱥᱮ ᱥᱤᱨᱡᱟᱹᱣᱟ ᱾
ᱡᱟᱦᱟᱸᱛᱤᱱ ᱫᱷᱟᱣ ᱜᱮ ᱤᱧ ᱥᱨᱮᱭᱟ ᱜᱷᱳᱥᱟᱞᱟᱜ ᱥᱮᱹᱨᱮᱹᱧ ᱤᱧ ᱟᱧᱡᱚᱢᱟ ᱩᱱᱟᱹᱜ ᱫᱷᱟᱣ ᱜᱮ ᱤᱧᱟᱹᱜ ᱢᱚᱱᱮ ᱵᱟᱹᱲᱤᱡᱚᱜᱼᱟ ᱾	हर बार जब मैं श्रेया घोषाल को गाते हुए सुनता हूँ, तो मेरे रोंगटे खड़े हो जाते हैं।
मुझे कभी एहसास नहीं हुआ कि तनाव और चिंता मुझे मेरे जीवन में कितना पीछे रोक रहे थे। इस परामर्श प्रक्रिया ने मेरी आँखों को एक बिल्कुल नए दृष्टिकोण के लिए खोल दिया है!	ᱤᱧ ᱛᱤᱥᱦᱚᱸ ᱵᱟᱹᱧ ᱵᱩᱡᱷᱟᱹᱣ ᱫᱟᱲᱮᱠᱟᱣᱫᱟ ᱡᱮ ᱤᱧᱟᱹᱜ ᱡᱤᱭᱚᱱ ᱨᱮ ᱛᱤᱱᱟᱹᱜ ᱪᱟᱯ ᱟᱨ ᱩᱭᱦᱟᱹᱨ ᱤᱧᱮ ᱟᱴᱚᱠ ᱫᱚᱦᱚ ᱟᱠᱟᱫᱤᱧᱟᱹ ᱾ᱱᱚᱶᱟ ᱠᱟᱣᱩᱱᱥᱤᱞᱝ ᱦᱚᱨᱟ ᱫᱚ ᱯᱩᱨᱟᱹᱯᱩᱨᱤ ᱱᱟᱣᱟᱱ ᱧᱮᱞᱟᱹᱨᱤ ᱨᱮ ᱤᱧᱟᱹᱜ ᱢᱮᱫ ᱮ ᱵᱩᱥᱟᱹᱲ ᱟᱠᱟᱫᱟ !
᱑᱖᱘᱓ ᱨᱮ, ᱠᱣᱤᱝ ᱨᱟᱡᱽ ᱵᱚᱝᱥᱚ (᱑᱖᱔᱔-᱑᱙᱑᱒) ᱨᱤᱱ ᱥᱚᱭᱱᱚ ᱛᱟᱭᱣᱟᱱ ᱨᱮᱭᱟᱜ ᱯᱟᱪᱷᱮ ᱟᱨ ᱮᱛᱚᱢ ᱨᱮᱭᱟᱜ ᱫᱚᱨᱭᱟ ᱟᱲᱮ ᱴᱷᱟᱶ ᱠᱚ ᱟᱢᱮᱴ ᱠᱮᱜᱼᱟ ᱟᱨ ᱑᱘᱘᱕ ᱨᱮ ᱠᱣᱤᱝ ᱯᱚᱱᱚᱛ ᱢᱮᱱᱛᱮ ᱛᱟᱭᱣᱟᱱ ᱠᱚ ᱩᱪᱷᱟᱹᱱ ᱞᱮᱜᱼᱟ᱾	सन्‌ 1683 में, Qing राजवंश (164-1912) शक्‍तियाँ ताइवान के पश्‍चिम और उत्तरी तटीय क्षेत्रों पर नियंत्रण रखती हैं और ताइवान को सन्‌ 1885 में साम्राज्य का प्रांत घोषित करती हैं ।
लेकिन अन्य कुछ भी नहीं है कि खेल के अलावा मुझे पसंद करता है, इसलिए मैं इसमें शामिल हो गया.	ᱢᱮᱱᱠᱷᱟᱱ ᱠᱷᱮᱞᱚᱸᱰ ᱪᱷᱟᱰᱟ ᱱᱚᱰᱮ ᱤᱧᱟᱹᱜ ᱠᱩᱥᱤᱭᱟᱜ ᱞᱮᱠᱟ ᱪᱮᱫ ᱦᱚᱸ ᱵᱟᱹᱱᱩᱜᱼᱟ, ᱚᱱᱟᱛᱮ ᱤᱧ ᱱᱚᱣᱟᱨᱮᱧ ᱥᱮᱞᱮᱫ ᱟᱠᱟᱱᱟ ᱾
ᱠᱩᱞ ᱠᱚᱫᱚ ᱟᱹᱰᱤ ᱥᱟᱶᱛᱟ ᱯᱩᱥᱤ ᱠᱟᱱᱟ ᱠᱚ, ᱱᱩᱠᱩ ᱫᱚ ᱢᱤᱻᱢᱤᱫ ᱫᱚᱞ ᱨᱮᱠᱚ ᱛᱟᱦᱮᱱᱟ ᱚᱱᱟ ᱫᱚ ᱜᱚᱨᱚᱵᱽ ᱠᱚ ᱢᱮᱛᱟᱜᱼᱟ᱾	शेर सबसे बड़े झुंड में रहते हैं, जिन्हें गर्व कहा जाता है ।
मैं सबूतों की जांच कर रहा था और मुझे कुछ ऐसा मिला जो हमसे छूट गया था।	ᱤᱧ ᱥᱟᱹᱵᱩᱫᱽ ᱤᱧ ᱧᱮᱞᱮᱫ ᱛᱟᱦᱮᱸ ᱟᱨ ᱟᱞᱮ ᱠᱤᱪᱷᱩ ᱞᱮ ᱢᱤᱥ ᱟᱠᱟᱫᱟ ᱾
आर्थिक मंदी के लिए अपनी कंपनी के वित्तीय स्वास्थ्य को तैयार करने की आवश्यकता मुझे रात में जगाए रखती है।	ᱠᱟᱹᱣᱰᱤ ᱟᱱᱟᱴ ᱞᱟᱹᱜᱤᱫ ᱤᱧᱟᱹᱜ ᱠᱚᱢᱯᱟᱱᱤ ᱨᱮᱭᱟᱜ ᱠᱟᱹᱣᱰᱤ ᱥᱟᱣᱟᱨ ᱛᱮᱭᱟᱨ ᱨᱮᱭᱟᱜ ᱞᱟᱹᱠᱛᱤ ᱤᱧ ᱧᱤᱫᱟᱹ ᱵᱮᱸᱜᱮᱫ ᱮ ᱫᱚᱦᱚᱭᱤᱧᱟᱹ ᱾
उनका काम अक्सर अलगाव और अकेलेपन के विषयों की पड़ताल करता है।	ᱟᱡᱟᱜ ᱠᱟᱹᱢᱤ ᱨᱮ ᱟᱥᱚᱠᱟᱭ ᱛᱮ ᱵᱷᱮᱜᱟᱨ ᱟᱨ ᱵᱷᱮᱜᱟᱨ ᱵᱷᱮᱜᱟᱨ ᱨᱮᱭᱟᱜ ᱠᱟᱛᱷᱟ ᱠᱚ ᱯᱟᱥᱱᱟᱣ ᱟᱠᱟᱱᱟ ᱾
इस बिंदु पर अपने कंधे के लिए उपचार प्राप्त किया लेकिन खेल में वापस आने में कामयाब रहा.	ᱯᱚᱛᱨᱚ ᱫᱚ ᱱᱤᱭᱟᱹ ᱚᱠᱛᱮ ᱟᱡᱟᱜ ᱛᱟᱨᱮᱱ ᱨᱮᱱᱟᱜ ᱤᱞᱟᱡᱽ ᱚᱪᱚᱭᱮᱱᱟᱭ ᱢᱮᱱᱠᱷᱟᱱ ᱠᱷᱤᱞᱚᱸᱰ ᱨᱮ ᱨᱩᱣᱟᱹᱲ ᱞᱟᱹᱜᱤᱫ ᱮ ᱯᱟᱥ ᱮᱱᱟ᱾
मैं आपकी भाषा से अप्रसन्न हूँ और मुझे विश्वास नहीं हो रहा कि आप इस बात से बेखबर हैं कि आपके शब्द दूसरों को कैसे प्रभावित करते हैं।	ᱤᱧ ᱟᱢᱟᱜ ᱯᱟᱹᱨᱥᱤ ᱠᱷᱟᱹᱛᱤᱨ ᱵᱟᱹᱧ ᱠᱩᱥᱤ ᱟᱠᱟᱱᱟ ᱟᱨ ᱵᱟᱹᱧ ᱯᱟᱹᱛᱭᱟᱹᱣ ᱫᱟᱲᱮᱭᱟᱜ ᱠᱟᱱᱟ ᱡᱮ ᱟᱢ ᱪᱤᱠᱟᱹᱛᱮ ᱟᱢᱟᱜ ᱠᱟᱛᱷᱟ ᱠᱚ ᱮᱴᱟᱜ ᱦᱚᱲᱮ ᱮᱥᱮᱨ ᱠᱚᱣᱟ ᱚᱱᱟ ᱵᱟᱵᱚᱫᱛᱮ ᱟᱢᱟᱜ ᱢᱚᱱᱮ ᱵᱟᱹᱱᱩᱜ ᱛᱟᱢᱟ ᱾
ᱤᱧ ᱫᱩᱧ ᱞᱟᱸᱜᱟ ᱟᱠᱟᱱᱟ, ᱢᱮᱱᱠᱷᱟᱱ ᱤᱧ ᱟᱢ ᱢᱤᱫᱴᱟᱝ ᱢᱩᱪᱟᱹᱫ ᱫᱟᱣᱤᱧ ᱮᱢᱟᱢᱟ (ᱯᱮᱲᱟ)	मैं थक गया हूँ लेकिन आपको एक आखिरी मौका दूँगा (अतिथि)।
यह फिल्म बॉक्स ऑफिस पर सफल रही।	ᱪᱚᱞᱚᱛᱪᱤᱛᱟᱹᱨ ᱫᱚ ᱵᱚᱠᱥ ᱚᱯᱷᱤᱥ ᱨᱮ ᱥᱤᱜᱤᱞ ᱞᱮᱱᱟ ᱾
ᱡᱟᱨᱢᱟᱱ ᱟᱢ ᱞᱟᱹᱜᱤᱫ ᱥᱚᱨᱮᱥ ᱯᱟᱹᱨᱥᱤ ᱦᱩᱭᱩᱜᱼᱟ ᱾	जर्मन आप के लिए सबसे अच्छा भाषा होगा.
दुर्घटना स्थल सांता मारिया कोरोनंगो में है।	ᱫᱟᱹᱵ ᱨᱮᱭᱟᱜ ᱴᱷᱟᱣ ᱫᱚ ᱥᱟᱱᱛᱟ ᱢᱟᱨᱤᱭᱟ ᱠᱚᱨᱳᱝᱜᱳ ᱨᱮ ᱾
ᱥᱤᱨᱤᱡᱽ ᱨᱮᱱᱟᱜ ᱯᱷᱟᱭᱱᱟᱞ ᱢᱮᱭᱪ ᱫᱚᱥᱟᱨ ᱦᱟᱯᱛᱟ ᱡᱚᱦᱟᱱᱵᱟᱨᱜᱽ ᱨᱮᱱᱟᱜ ᱮᱞᱤᱥ ᱯᱟᱨᱠ ᱨᱮ ᱦᱩᱭᱩᱜᱼᱟ, ᱡᱚᱠᱷᱚᱱ ᱥᱯᱨᱤᱝᱜᱽᱵᱚᱠᱥ ᱟᱥᱴᱨᱮᱞᱤᱭᱟ ᱠᱷᱚᱱ ᱠᱚ ᱠᱷᱮᱞᱚᱜᱼᱟ᱾	अगले हफ्ते, जब वसंत - ऋतु में वसंत - ऋतु में ऑस्ट्रेलिया खेलती है, तब श्रंखला का आखिरी जोड़ एलस पार्क में होगा ।
हालाँकि, शाहू की मृत्यु के बाद पेशवा बालाजी राव को खाली खजाने का सामना करना पड़ा और उन्होंने समझौते के अनुसार गुजरात के राजस्व को साझा करने के लिए दाभाडे पर दबाव डाला।	ᱢᱮᱱᱠᱷᱟᱱ, ᱦᱟᱦᱩ ᱟᱜ ᱜᱩᱨ ᱛᱟᱭᱚᱢ ᱯᱮᱥᱳᱭᱟ ᱵᱟᱞᱟᱡᱤ ᱨᱟᱣ ᱢᱤᱫᱴᱟᱝ ᱮᱠᱮᱱ ᱠᱟᱹᱣᱰᱤ ᱢᱩᱨᱟᱹᱭ ᱴᱷᱮᱱ ᱮ ᱥᱟᱢᱟᱝ ᱞᱮᱱᱟ ᱾ ᱟᱨ ᱪᱩᱠᱛᱤ ᱞᱮᱠᱟᱛᱮ ᱜᱩᱡᱨᱟᱴᱨ ᱨᱮᱭᱟᱜ ᱨᱟᱡᱽ ᱦᱩᱰᱟᱹ ᱦᱟᱛᱟᱣ ᱞᱟᱹᱜᱤᱫ ᱫᱟᱵᱷᱟᱫ ᱠᱚ ᱪᱮᱛᱟᱱ ᱪᱟᱯ ᱮ ᱥᱤᱨᱡᱟᱹᱣ ᱞᱮᱫᱟ ᱾
