मेरे पास पंद्रह बंदर हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱵᱟᱸᱫᱚᱨ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास चालीस तीन मुर्गी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱩᱱ ᱜᱮᱞ ᱯᱮ ᱜᱚᱴᱟᱝ ᱢᱩᱠᱨᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास पंद्रह दाल हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱫᱟᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास पंद्रह अक्षर हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱚᱠᱷᱚᱨ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
क्या यह बाज़ार अच्छा है?	ᱪᱮᱫ ᱱᱚᱣᱟ ᱵᱟᱡᱟᱨ ᱱᱟᱯᱟᱭ ᱠᱟᱱᱟ?
मेरे पास साठ पेंसिल हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱛᱩᱨᱩᱭ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱯᱮᱱᱥᱤᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास पाँच सब्ज़ी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱥᱚᱵᱽᱡᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
क्या यह नर्स अच्छा है?	ᱪᱮᱫ ᱱᱚᱣᱟ ᱱᱟᱨᱥ ᱱᱟᱯᱟᱭ ᱠᱟᱱᱟ?
मेरे पास पंद्रह पानी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱫᱟᱜ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास ग्यारह पानी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱢᱤᱫ ᱜᱚᱴᱟᱝ ᱫᱟᱜ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास पाँच केला हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱠᱮᱞᱟ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास दस ब्लैकबोर्ड हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱵᱞᱟᱠᱵᱚᱨᱰ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास छः चीनी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱪᱤᱱᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास बीस सात पेंसिल हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱠᱩᱲᱤ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱯᱮᱱᱥᱤᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास नौ पानी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱟᱨᱮ ᱜᱚᱴᱟᱝ ᱫᱟᱜ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास पाँच शब्द हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱥᱚᱵᱚᱫ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
क्या यह नाम अच्छा है?	ᱪᱮᱫ ᱱᱚᱣᱟ ᱧᱩᱛᱩᱢ ᱱᱟᱯᱟᱭ ᱠᱟᱱᱟ?
मेरे पास चार मुर्गी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱩᱱ ᱜᱚᱴᱟᱝ ᱢᱩᱠᱨᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास पाँच नमक हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱱᱩᱱ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास पाँच अंडा हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱟᱱᱫᱟ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
क्या यह रात अच्छा है?	ᱪᱮᱫ ᱱᱚᱣᱟ ᱧᱤᱫᱟᱹ ᱱᱟᱯᱟᱭ ᱠᱟᱱᱟ?
मेरे पास सात बकरी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱵᱚᱠᱨᱟ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास चौदह पेंसिल हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱯᱩᱱ ᱜᱚᱴᱟᱝ ᱯᱮᱱᱥᱤᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास सात चाय हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱪᱟ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास सात कॉफ़ी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱠᱚᱯᱷᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास सत्रह पेंसिल हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱯᱮᱱᱥᱤᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास पाँच चाय हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱪᱟ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास पाँच नारियल हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱱᱟᱨᱤᱭᱟᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास सात अक्षर हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱚᱠᱷᱚᱨ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास चौदह मुर्गी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱯᱩᱱ ᱜᱚᱴᱟᱝ ᱢᱩᱠᱨᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास आठ पेन हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱤᱨᱟᱹᱞ ᱜᱚᱴᱟᱝ ᱯᱮᱱ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास दस भेड़ हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱵᱷᱮᱲ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास दस मछली हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱢᱟᱪᱷᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास पंद्रह मेज़ हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱴᱮᱵᱩᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास सात दाल हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱫᱟᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास दस कॉफ़ी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱠᱚᱯᱷᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास सात आम हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱟᱢ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास दस मेज़ हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱴᱮᱵᱩᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास सात हाथी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱦᱟᱛᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास दस बंदर हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱵᱟᱸᱫᱚᱨ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास तीस सात हाथी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱮ ᱜᱮᱞ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱦᱟᱛᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास दस अंडा हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱟᱱᱫᱟ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास दस काग़ज़ हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱠᱟᱜᱚᱡᱽ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास पाँच पेंसिल हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱯᱮᱱᱥᱤᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास पाँच चावल हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱪᱟᱣᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास सात पेंसिल हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱯᱮᱱᱥᱤᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
क्या यह समय अच्छा है?	ᱪᱮᱫ ᱱᱚᱣᱟ ᱚᱠᱛᱚ ᱱᱟᱯᱟᱭ ᱠᱟᱱᱟ?
मेरे पास पाँच चीनी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱪᱤᱱᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास सात सूरज हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱥᱩᱯ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास दस नारियल हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱱᱟᱨᱤᱭᱟᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास बारह कॉफ़ी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱠᱚᱯᱷᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास दस नमक हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱱᱩᱱ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास तीस दो पानी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱮ ᱜᱮᱞ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱫᱟᱜ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास पाँच भेड़ हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱵᱷᱮᱲ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास सात पानी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱫᱟᱜ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
क्या यह नाक अच्छा है?	ᱪᱮᱫ ᱱᱚᱣᱟ ᱱᱟᱠ ᱱᱟᱯᱟᱭ ᱠᱟᱱᱟ?
मेरे पास पंद्रह तेल हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱛᱮᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास छः अक्षर हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱚᱠᱷᱚᱨ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास बीस सात मुर्गी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱠᱩᱲᱤ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱢᱩᱠᱨᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास पाँच हाथी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱦᱟᱛᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास दस चाय हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱪᱟ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास उन्नीस पानी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱟᱨᱮ ᱜᱚᱴᱟᱝ ᱫᱟᱜ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास दस दाल हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱫᱟᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास सात तेल हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱛᱮᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास पंद्रह चिड़िया हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱪᱤᱲᱤᱡ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास पाँच पेन हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱯᱮᱱ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास सात साँप हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱥᱟᱸᱯ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास पंद्रह चावल हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱪᱟᱣᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास सात मुर्गी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱢᱩᱠᱨᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास सात ब्लैकबोर्ड हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱵᱞᱟᱠᱵᱚᱨᱰ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास चार पेन हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱩᱱ ᱜᱚᱴᱟᱝ ᱯᱮᱱ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास सौ पेंसिल हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱢᱤᱫ ᱥᱟᱭ ᱜᱚᱴᱟᱝ ᱯᱮᱱᱥᱤᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास पंद्रह चाँद हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱪᱟᱸᱫᱚ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास पचास पेंसिल हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱢᱚᱬᱮ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱯᱮᱱᱥᱤᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास दस मुर्गी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱢᱩᱠᱨᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास दस सब्ज़ी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱥᱚᱵᱽᱡᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास पंद्रह भेड़ हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱵᱷᱮᱲ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास पाँच बकरी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱵᱚᱠᱨᱟ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास दस बकरी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱵᱚᱠᱨᱟ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास पंद्रह दूध हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱫᱩᱫᱷ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास पंद्रह केला हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱠᱮᱞᱟ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास दस हाथी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱦᱟᱛᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास पाँच किताब हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱯᱚᱛᱚᱢ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास दस अमरूद हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱟᱢᱨᱩᱫ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास बीस तीन मुर्गी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱠᱩᱲᱤ ᱯᱮ ᱜᱚᱴᱟᱝ ᱢᱩᱠᱨᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास तेरह मुर्गी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱯᱮ ᱜᱚᱴᱟᱝ ᱢᱩᱠᱨᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास पाँच दाल हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱫᱟᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
क्या यह पेंसिल अच्छा है?	ᱪᱮᱫ ᱱᱚᱣᱟ ᱯᱮᱱᱥᱤᱞ ᱱᱟᱯᱟᱭ ᱠᱟᱱᱟ?
मेरे पास पंद्रह किताब हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱯᱚᱛᱚᱢ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास तीस पानी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱮ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱫᱟᱜ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास पाँच दूध हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱫᱩᱫᱷ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास सोलह पानी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱫᱟᱜ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास सात पेन हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱯᱮᱱ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास सोलह पेन हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱯᱮᱱ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास सात अमरूद हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱟᱢᱨᱩᱫ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास छः पेंसिल हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱯᱮᱱᱥᱤᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास दस पेन हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱯᱮᱱ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास बीस दो मुर्गी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱠᱩᱲᱤ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱢᱩᱠᱨᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास सात घोड़ा हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱜᱷᱚᱲᱟ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास सौ पानी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱢᱤᱫ ᱥᱟᱭ ᱜᱚᱴᱟᱝ ᱫᱟᱜ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास तीस कॉफ़ी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱮ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱠᱚᱯᱷᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास दस आम हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱟᱢ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास बारह मुर्गी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱢᱩᱠᱨᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
क्या यह पानी अच्छा है?	ᱪᱮᱫ ᱱᱚᱣᱟ ᱫᱟᱜ ᱱᱟᱯᱟᱭ ᱠᱟᱱᱟ?
मेरे पास सोलह पेंसिल हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱯᱮᱱᱥᱤᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास चार कॉफ़ी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱩᱱ ᱜᱚᱴᱟᱝ ᱠᱚᱯᱷᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास सात भेड़ हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱵᱷᱮᱲ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास पंद्रह चाय हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱪᱟ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास नौ पेंसिल हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱟᱨᱮ ᱜᱚᱴᱟᱝ ᱯᱮᱱᱥᱤᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
मेरे पास सात चावल हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱪᱟᱣᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।
